sku_id,date,demand_tons,demand_units,confidence_pct,seasonality_index,scenario_id,forecast_lower,forecast_upper
SKU005,2027-01-08,99.9800033569336,9998,0.8,1.04,base,84.98,114.98
SKU005,2027-01-09,94.91999816894531,9492,0.8,1.04,base,80.68,109.16
SKU005,2027-01-10,95.76000213623047,9576,0.8,1.04,base,81.4,110.12
SKU005,2027-01-11,99.0,9900,0.8,1.04,base,84.15,113.85
SKU005,2027-01-12,99.7699966430664,9977,0.8,1.04,base,84.8,114.74
SKU005,2027-01-13,98.55000305175781,9855,0.8,1.04,base,83.77,113.33
SKU005,2027-01-14,100.08000183105469,10008,0.8,1.04,base,85.07,115.09
SKU005,2027-01-15,99.19000244140625,9919,0.8,1.04,base,84.31,114.07
SKU005,2027-01-16,94.95999908447266,9496,0.8,1.04,base,80.72,109.2
SKU005,2027-01-17,95.91000366210938,9591,0.8,1.04,base,81.52,110.3
SKU005,2027-01-18,98.79000091552734,9879,0.8,1.04,base,83.97,113.61
SKU005,2027-01-19,98.4000015258789,9840,0.8,1.04,base,83.64,113.16
SKU005,2027-01-20,99.83000183105469,9983,0.8,1.04,base,84.86,114.8
SKU005,2027-01-21,100.2300033569336,10023,0.8,1.04,base,85.2,115.26
SKU005,2027-01-22,99.47000122070312,9947,0.8,1.04,base,84.55,114.39
SKU005,2027-01-23,95.94000244140625,9594,0.8,1.04,base,81.55,110.33
SKU005,2027-01-24,95.19999694824219,9520,0.8,1.04,base,80.92,109.48
SKU005,2027-01-25,99.38999938964844,9939,0.8,1.04,base,84.48,114.3
SKU005,2027-01-26,99.3499984741211,9935,0.8,1.04,base,84.45,114.25
SKU005,2027-01-27,99.91999816894531,9992,0.8,1.04,base,84.93,114.91
SKU005,2027-01-28,99.58000183105469,9958,0.8,1.04,base,84.64,114.52
SKU005,2027-01-29,100.44999694824219,10045,0.8,1.04,base,85.38,115.52
SKU005,2027-01-30,94.0999984741211,9410,0.8,1.04,base,79.98,108.22
SKU005,2027-01-31,96.61000061035156,9661,0.8,1.04,base,82.12,111.1
SKU005,2027-02-01,99.45999908447266,9946,0.8,1.04,base,84.54,114.38
SKU005,2027-02-02,98.86000061035156,9886,0.8,1.04,base,84.03,113.69
SKU005,2027-02-03,99.22000122070312,9922,0.8,1.04,base,84.34,114.1
SKU005,2027-02-04,98.66999816894531,9867,0.8,1.04,base,83.87,113.47
SKU005,2027-02-05,98.05000305175781,9805,0.8,1.04,base,83.34,112.76
SKU005,2027-02-06,95.91000366210938,9591,0.8,1.04,base,81.52,110.3
SKU005,2027-02-07,105.19999694824219,10520,0.8,1.04,base,89.42,120.98
SKU005,2027-02-08,108.37999725341797,10838,0.8,1.04,base,92.12,124.64
SKU005,2027-02-09,111.55000305175781,11155,0.8,1.04,base,94.82,128.28
SKU005,2027-02-10,113.08999633789062,11309,0.8,1.04,base,96.13,130.05
SKU005,2027-02-11,115.4800033569336,11548,0.8,1.04,base,98.16,132.8
SKU005,2027-02-12,127.04000091552734,12704,0.8,1.04,base,107.98,146.1
SKU005,2027-02-13,129.8699951171875,12987,0.8,1.04,base,110.39,149.35
SKU005,2027-02-14,131.4499969482422,13145,0.8,1.04,base,111.73,151.17
SKU005,2027-02-15,143.22000122070312,14322,0.8,1.04,base,121.74,164.7
SKU006,2026-02-15,135.5,3011,0.8,1.04,base,115.18,155.82
SKU006,2026-02-16,142.47000122070312,3166,0.8,1.04,base,121.1,163.84
SKU006,2026-02-17,143.38999938964844,3186,0.8,1.04,base,121.88,164.9
SKU006,2026-02-18,161.58999633789062,3591,0.8,1.04,base,137.35,185.83
SKU006,2026-02-19,170.36000061035156,3786,0.8,1.04,base,144.81,195.91
SKU006,2026-02-20,178.57000732421875,3968,0.8,1.04,base,151.78,205.36
SKU006,2026-02-21,176.16000366210938,3915,0.8,1.04,base,149.74,202.58
SKU006,2026-02-22,177.57000732421875,3946,0.8,1.04,base,150.93,204.21
SKU006,2026-02-23,181.6699981689453,4037,0.8,1.04,base,154.42,208.92
SKU006,2026-02-24,181.05999755859375,4024,0.8,1.04,base,153.9,208.22
SKU006,2026-02-25,181.52999877929688,4034,0.8,1.04,base,154.3,208.76
SKU006,2026-02-26,182.69000244140625,4060,0.8,1.04,base,155.29,210.09
SKU006,2026-02-27,183.1199951171875,4069,0.8,1.04,base,155.65,210.59
SKU006,2026-02-28,172.1999969482422,3827,0.8,1.04,base,146.37,198.03
SKU006,2026-03-01,169.3000030517578,3762,0.8,1.04,base,143.91,194.7
SKU006,2026-03-02,184.08999633789062,4091,0.8,1.04,base,156.48,211.7
SKU006,2026-03-03,182.32000732421875,4052,0.8,1.04,base,154.97,209.67
SKU006,2026-03-04,182.05999755859375,4046,0.8,1.04,base,154.75,209.37
SKU006,2026-03-05,181.52000427246094,4034,0.8,1.04,base,154.29,208.75
SKU006,2026-03-06,180.44000244140625,4010,0.8,1.04,base,153.37,207.51
SKU006,2026-03-07,167.3699951171875,3719,0.8,1.04,base,142.26,192.48
SKU006,2026-03-08,169.08999633789062,3758,0.8,1.04,base,143.73,194.45
SKU006,2026-03-09,182.8000030517578,4062,0.8,1.04,base,155.38,210.22
SKU006,2026-03-10,188.27999877929688,4184,0.8,1.04,base,160.04,216.52
SKU006,2026-03-11,183.92999267578125,4087,0.8,1.04,base,156.34,211.52
SKU006,2026-03-12,185.25999450683594,4117,0.8,1.04,base,157.47,213.05
SKU006,2026-03-13,183.6300048828125,4081,0.8,1.04,base,156.09,211.17
SKU006,2026-03-14,170.72999572753906,3794,0.8,1.04,base,145.12,196.34
SKU006,2026-03-15,173.38999938964844,3853,0.8,1.04,base,147.38,199.4
SKU006,2026-03-16,185.50999450683594,4122,0.8,1.04,base,157.68,213.34
SKU006,2026-03-17,186.32000732421875,4140,0.8,1.04,base,158.37,214.27
SKU006,2026-03-18,186.39999389648438,4142,0.8,1.04,base,158.44,214.36
SKU006,2026-03-19,186.8800048828125,4153,0.8,1.04,base,158.85,214.91
SKU006,2026-03-20,148.10000610351562,3291,0.8,1.04,base,125.89,170.32
SKU006,2026-03-21,135.61000061035156,3014,0.8,1.04,base,115.27,155.95
SKU006,2026-03-22,132.91000366210938,2954,0.8,1.04,base,112.97,152.85
SKU006,2026-03-23,147.36000061035156,3275,0.8,1.04,base,125.26,169.46
SKU006,2026-03-24,147.1999969482422,3271,0.8,1.04,base,125.12,169.28
SKU006,2026-03-25,147.39999389648438,3276,0.8,1.04,base,125.29,169.51
SKU006,2026-03-26,148.66000366210938,3304,0.8,1.04,base,126.36,170.96
SKU006,2026-03-27,143.3800048828125,3186,0.8,1.04,base,121.87,164.89
SKU006,2026-03-28,134.2100067138672,2982,0.8,1.04,base,114.08,154.34
SKU006,2026-03-29,133.19000244140625,2960,0.8,1.04,base,113.21,153.17
SKU006,2026-03-30,142.5500030517578,3168,0.8,1.04,base,121.17,163.93
SKU006,2026-03-31,142.52999877929688,3167,0.8,1.04,base,121.15,163.91
SKU006,2026-04-01,142.02000427246094,3156,0.8,1.04,base,120.72,163.32
SKU006,2026-04-02,142.86000061035156,3175,0.8,1.04,base,121.43,164.29
SKU006,2026-04-03,145.57000732421875,3235,0.8,1.04,base,123.73,167.41
SKU006,2026-04-04,136.49000549316406,3033,0.8,1.04,base,116.02,156.96
SKU006,2026-04-05,135.30999755859375,3007,0.8,1.04,base,115.01,155.61
SKU006,2026-04-06,142.30999755859375,3162,0.8,1.04,base,120.96,163.66
SKU006,2026-04-07,143.97999572753906,3200,0.8,1.04,base,122.38,165.58
SKU006,2026-04-08,142.89999389648438,3176,0.8,1.04,base,121.46,164.34
SKU006,2026-04-09,143.82000732421875,3196,0.8,1.04,base,122.25,165.39
SKU006,2026-04-10,143.72999572753906,3194,0.8,1.04,base,122.17,165.29
SKU006,2026-04-11,136.00999450683594,3022,0.8,1.04,base,115.61,156.41
SKU006,2026-04-12,135.16000366210938,3004,0.8,1.04,base,114.89,155.43
SKU006,2026-04-13,142.63999938964844,3170,0.8,1.04,base,121.24,164.04
SKU006,2026-04-14,142.86000061035156,3175,0.8,1.04,base,121.43,164.29
SKU006,2026-04-15,143.02000427246094,3178,0.8,1.04,base,121.57,164.47
SKU006,2026-04-16,145.85000610351562,3241,0.8,1.04,base,123.97,167.73
SKU006,2026-04-17,145.94000244140625,3243,0.8,1.04,base,124.05,167.83
SKU006,2026-04-18,136.30999755859375,3029,0.8,1.04,base,115.86,156.76
SKU006,2026-04-19,135.77000427246094,3017,0.8,1.04,base,115.4,156.14
SKU006,2026-04-20,145.19000244140625,3226,0.8,1.04,base,123.41,166.97
SKU006,2026-04-21,143.33999633789062,3185,0.8,1.04,base,121.84,164.84
SKU006,2026-04-22,142.9199981689453,3176,0.8,1.04,base,121.48,164.36
SKU006,2026-04-23,143.60000610351562,3191,0.8,1.04,base,122.06,165.14
SKU006,2026-04-24,142.72999572753906,3172,0.8,1.04,base,121.32,164.14
SKU006,2026-04-25,135.85000610351562,3019,0.8,1.04,base,115.47,156.23
SKU006,2026-04-26,137.3000030517578,3051,0.8,1.04,base,116.71,157.9
SKU006,2026-04-27,144.0500030517578,3201,0.8,1.04,base,122.44,165.66
SKU006,2026-04-28,143.16000366210938,3181,0.8,1.04,base,121.69,164.63
SKU006,2026-04-29,144.72000122070312,3216,0.8,1.04,base,123.01,166.43
SKU006,2026-04-30,144.64999389648438,3214,0.8,1.04,base,122.95,166.35
SKU006,2026-05-01,153.77999877929688,3417,0.8,1.04,base,130.71,176.85
SKU006,2026-05-02,148.92999267578125,3310,0.8,1.04,base,126.59,171.27
SKU006,2026-05-03,146.86000061035156,3264,0.8,1.04,base,124.83,168.89
SKU006,2026-05-04,156.16000366210938,3470,0.8,1.04,base,132.74,179.58
SKU006,2026-05-05,155.39999389648438,3453,0.8,1.04,base,132.09,178.71
SKU006,2026-05-06,153.5399932861328,3412,0.8,1.04,base,130.51,176.57
SKU006,2026-05-07,154.27999877929688,3428,0.8,1.04,base,131.14,177.42
SKU006,2026-05-08,153.1300048828125,3403,0.8,1.04,base,130.16,176.1
SKU006,2026-05-09,148.5800018310547,3302,0.8,1.04,base,126.29,170.87
SKU006,2026-05-10,150.05999755859375,3335,0.8,1.04,base,127.55,172.57
SKU006,2026-05-11,158.55999755859375,3524,0.8,1.04,base,134.78,182.34
SKU006,2026-05-12,155.92999267578125,3465,0.8,1.04,base,132.54,179.32
SKU006,2026-05-13,156.69000244140625,3482,0.8,1.04,base,133.19,180.19
SKU006,2026-05-14,155.1999969482422,3449,0.8,1.04,base,131.92,178.48
SKU006,2026-05-15,154.8800048828125,3442,0.8,1.04,base,131.65,178.11
SKU006,2026-05-16,149.9499969482422,3332,0.8,1.04,base,127.46,172.44
SKU006,2026-05-17,151.91000366210938,3376,0.8,1.04,base,129.12,174.7
SKU006,2026-05-18,159.80999755859375,3551,0.8,1.04,base,135.84,183.78
SKU006,2026-05-19,155.7100067138672,3460,0.8,1.04,base,132.35,179.07
SKU006,2026-05-20,155.66000366210938,3459,0.8,1.04,base,132.31,179.01
SKU006,2026-05-21,154.44000244140625,3432,0.8,1.04,base,131.27,177.61
SKU006,2026-05-22,153.1999969482422,3404,0.8,1.04,base,130.22,176.18
SKU006,2026-05-23,148.1999969482422,3293,0.8,1.04,base,125.97,170.43
SKU006,2026-05-24,150.38999938964844,3342,0.8,1.04,base,127.83,172.95
SKU006,2026-05-25,157.10000610351562,3491,0.8,1.04,base,133.54,180.66
SKU006,2026-05-26,155.2100067138672,3449,0.8,1.04,base,131.93,178.49
SKU006,2026-05-27,154.8000030517578,3440,0.8,1.04,base,131.58,178.02
SKU006,2026-05-28,154.30999755859375,3429,0.8,1.04,base,131.16,177.46
SKU006,2026-05-29,152.85000610351562,3397,0.8,1.04,base,129.92,175.78
SKU006,2026-05-30,148.49000549316406,3300,0.8,1.04,base,126.22,170.76
SKU006,2026-05-31,148.72999572753906,3305,0.8,1.04,base,126.42,171.04
SKU006,2026-06-01,152.22000122070312,3383,0.8,1.04,base,129.39,175.05
SKU006,2026-06-02,153.17999267578125,3404,0.8,1.04,base,130.2,176.16
SKU006,2026-06-03,150.47000122070312,3344,0.8,1.04,base,127.9,173.04
SKU006,2026-06-04,148.9600067138672,3310,0.8,1.04,base,126.62,171.3
SKU006,2026-06-05,152.7899932861328,3395,0.8,1.04,base,129.87,175.71
SKU006,2026-06-06,141.0399932861328,3134,0.8,1.04,base,119.88,162.2
SKU006,2026-06-07,144.3800048828125,3208,0.8,1.04,base,122.72,166.04
SKU006,2026-06-08,149.85000610351562,3330,0.8,1.04,base,127.37,172.33
SKU006,2026-06-09,151.1699981689453,3359,0.8,1.04,base,128.49,173.85
SKU006,2026-06-10,149.5,3322,0.8,1.04,base,127.08,171.92
SKU006,2026-06-11,148.85000610351562,3308,0.8,1.04,base,126.52,171.18
SKU006,2026-06-12,144.92999267578125,3221,0.8,1.04,base,123.19,166.67
SKU006,2026-06-13,141.57000732421875,3146,0.8,1.04,base,120.33,162.81
SKU006,2026-06-14,141.5500030517578,3146,0.8,1.04,base,120.32,162.78
SKU006,2026-06-15,149.22999572753906,3316,0.8,1.04,base,126.85,171.61
SKU006,2026-06-16,150.5800018310547,3346,0.8,1.04,base,127.99,173.17
SKU006,2026-06-17,150.60000610351562,3347,0.8,1.04,base,128.01,173.19
SKU006,2026-06-18,147.16000366210938,3270,0.8,1.04,base,125.09,169.23
SKU006,2026-06-19,146.16000366210938,3248,0.8,1.04,base,124.24,168.08
SKU006,2026-06-20,141.32000732421875,3140,0.8,1.04,base,120.12,162.52
SKU006,2026-06-21,143.57000732421875,3190,0.8,1.04,base,122.03,165.11
SKU006,2026-06-22,150.24000549316406,3339,0.8,1.04,base,127.7,172.78
SKU006,2026-06-23,150.2100067138672,3338,0.8,1.04,base,127.68,172.74
SKU006,2026-06-24,150.02000427246094,3334,0.8,1.04,base,127.52,172.52
SKU006,2026-06-25,147.80999755859375,3285,0.8,1.04,base,125.64,169.98
SKU006,2026-06-26,146.00999450683594,3245,0.8,1.04,base,124.11,167.91
SKU006,2026-06-27,141.0,3133,0.8,1.04,base,119.85,162.15
SKU006,2026-06-28,143.55999755859375,3190,0.8,1.04,base,122.03,165.09
SKU006,2026-06-29,148.11000061035156,3291,0.8,1.04,base,125.89,170.33
SKU006,2026-06-30,148.33999633789062,3296,0.8,1.04,base,126.09,170.59
SKU006,2026-07-01,142.77000427246094,3173,0.8,1.04,base,121.35,164.19
SKU006,2026-07-02,142.49000549316406,3166,0.8,1.04,base,121.12,163.86
SKU006,2026-07-03,141.91000366210938,3154,0.8,1.04,base,120.62,163.2
SKU006,2026-07-04,139.1699981689453,3093,0.8,1.04,base,118.29,160.05
SKU006,2026-07-05,137.41000366210938,3054,0.8,1.04,base,116.8,158.02
SKU006,2026-07-06,141.25,3139,0.8,1.04,base,120.06,162.44
SKU006,2026-07-07,141.35000610351562,3141,0.8,1.04,base,120.15,162.55
SKU006,2026-07-08,142.52000427246094,3167,0.8,1.04,base,121.14,163.9
SKU006,2026-07-09,141.13999938964844,3136,0.8,1.04,base,119.97,162.31
SKU006,2026-07-10,140.8000030517578,3129,0.8,1.04,base,119.68,161.92
SKU006,2026-07-11,138.6999969482422,3082,0.8,1.04,base,117.9,159.5
SKU006,2026-07-12,139.10000610351562,3091,0.8,1.04,base,118.24,159.96
SKU006,2026-07-13,141.9499969482422,3154,0.8,1.04,base,120.66,163.24
SKU006,2026-07-14,143.50999450683594,3189,0.8,1.04,base,121.98,165.04
SKU006,2026-07-15,142.27999877929688,3162,0.8,1.04,base,120.94,163.62
SKU006,2026-07-16,141.94000244140625,3154,0.8,1.04,base,120.65,163.23
SKU006,2026-07-17,142.27000427246094,3162,0.8,1.04,base,120.93,163.61
SKU006,2026-07-18,139.4600067138672,3099,0.8,1.04,base,118.54,160.38
SKU006,2026-07-19,138.22000122070312,3072,0.8,1.04,base,117.49,158.95
SKU006,2026-07-20,141.10000610351562,3136,0.8,1.04,base,119.94,162.26
SKU006,2026-07-21,141.6699981689453,3148,0.8,1.04,base,120.42,162.92
SKU006,2026-07-22,141.1699981689453,3137,0.8,1.04,base,119.99,162.35
SKU006,2026-07-23,139.72000122070312,3105,0.8,1.04,base,118.76,160.68
SKU006,2026-07-24,140.10000610351562,3113,0.8,1.04,base,119.09,161.12
SKU006,2026-07-25,137.92999267578125,3065,0.8,1.04,base,117.24,158.62
SKU006,2026-07-26,137.8000030517578,3062,0.8,1.04,base,117.13,158.47
SKU006,2026-07-27,140.92999267578125,3132,0.8,1.04,base,119.79,162.07
SKU006,2026-07-28,139.7100067138672,3105,0.8,1.04,base,118.75,160.67
SKU006,2026-07-29,140.44000244140625,3121,0.8,1.04,base,119.37,161.51
SKU006,2026-07-30,139.77000427246094,3106,0.8,1.04,base,118.8,160.74
SKU006,2026-07-31,140.83999633789062,3130,0.8,1.04,base,119.71,161.97
SKU006,2026-08-01,137.83999633789062,3063,0.8,1.04,base,117.16,158.52
SKU006,2026-08-02,135.97000122070312,3022,0.8,1.04,base,115.57,156.37
SKU006,2026-08-03,135.5800018310547,3013,0.8,1.04,base,115.24,155.92
SKU006,2026-08-04,133.97999572753906,2977,0.8,1.04,base,113.88,154.08
SKU006,2026-08-05,134.2899932861328,2984,0.8,1.04,base,114.15,154.43
SKU006,2026-08-06,131.91000366210938,2931,0.8,1.04,base,112.12,151.7
SKU006,2026-08-07,130.8699951171875,2908,0.8,1.04,base,111.24,150.5
SKU006,2026-08-08,129.2100067138672,2871,0.8,1.04,base,109.83,148.59
SKU006,2026-08-09,130.7899932861328,2906,0.8,1.04,base,111.17,150.41
SKU006,2026-08-10,130.16000366210938,2892,0.8,1.04,base,110.64,149.68
SKU006,2026-08-11,130.35000610351562,2897,0.8,1.04,base,110.8,149.9
SKU006,2026-08-12,129.57000732421875,2879,0.8,1.04,base,110.13,149.01
SKU006,2026-08-13,129.17999267578125,2871,0.8,1.04,base,109.8,148.56
SKU006,2026-08-14,132.39999389648438,2942,0.8,1.04,base,112.54,152.26
SKU006,2026-08-15,130.14999389648438,2892,0.8,1.04,base,110.63,149.67
SKU006,2026-08-16,129.0800018310547,2868,0.8,1.04,base,109.72,148.44
SKU006,2026-08-17,131.0,2911,0.8,1.04,base,111.35,150.65
SKU006,2026-08-18,131.02999877929688,2912,0.8,1.04,base,111.38,150.68
SKU006,2026-08-19,129.97000122070312,2888,0.8,1.04,base,110.47,149.47
SKU006,2026-08-20,130.5,2900,0.8,1.04,base,110.92,150.08
SKU006,2026-08-21,132.3800048828125,2942,0.8,1.04,base,112.52,152.24
SKU006,2026-08-22,129.0,2867,0.8,1.04,base,109.65,148.35
SKU006,2026-08-23,130.5399932861328,2901,0.8,1.04,base,110.96,150.12
SKU006,2026-08-24,130.57000732421875,2902,0.8,1.04,base,110.98,150.16
SKU006,2026-08-25,131.22999572753906,2916,0.8,1.04,base,111.55,150.91
SKU006,2026-08-26,130.36000061035156,2897,0.8,1.04,base,110.81,149.91
SKU006,2026-08-27,131.6199951171875,2925,0.8,1.04,base,111.88,151.36
SKU006,2026-08-28,133.4199981689453,2965,0.8,1.04,base,113.41,153.43
SKU006,2026-08-29,130.0399932861328,2890,0.8,1.04,base,110.53,149.55
SKU006,2026-08-30,129.75999450683594,2884,0.8,1.04,base,110.3,149.22
SKU006,2026-08-31,132.30999755859375,2940,0.8,1.04,base,112.46,152.16
SKU006,2026-09-01,131.94000244140625,2932,0.8,1.04,base,112.15,151.73
SKU006,2026-09-02,132.7100067138672,2949,0.8,1.04,base,112.8,152.62
SKU006,2026-09-03,131.5800018310547,2924,0.8,1.04,base,111.84,151.32
SKU006,2026-09-04,132.42999267578125,2943,0.8,1.04,base,112.57,152.29
SKU006,2026-09-05,127.62000274658203,2836,0.8,1.04,base,108.48,146.76
SKU006,2026-09-06,128.77999877929688,2862,0.8,1.04,base,109.46,148.1
SKU006,2026-09-07,131.94000244140625,2932,0.8,1.04,base,112.15,151.73
SKU006,2026-09-08,130.9199981689453,2909,0.8,1.04,base,111.28,150.56
SKU006,2026-09-09,131.02999877929688,2912,0.8,1.04,base,111.38,150.68
SKU006,2026-09-10,129.8000030517578,2884,0.8,1.04,base,110.33,149.27
SKU006,2026-09-11,130.92999267578125,2910,0.8,1.04,base,111.29,150.57
SKU006,2026-09-12,128.97999572753906,2866,0.8,1.04,base,109.63,148.33
SKU006,2026-09-13,128.9199981689453,2865,0.8,1.04,base,109.58,148.26
SKU006,2026-09-14,130.8300018310547,2907,0.8,1.04,base,111.21,150.45
SKU006,2026-09-15,130.6699981689453,2904,0.8,1.04,base,111.07,150.27
SKU006,2026-09-16,131.11000061035156,2914,0.8,1.04,base,111.44,150.78
SKU006,2026-09-17,131.13999938964844,2914,0.8,1.04,base,111.47,150.81
SKU006,2026-09-18,131.25,2917,0.8,1.04,base,111.56,150.94
SKU006,2026-09-19,127.79000091552734,2840,0.8,1.04,base,108.62,146.96
SKU006,2026-09-20,129.32000732421875,2874,0.8,1.04,base,109.92,148.72
SKU006,2026-09-21,130.7100067138672,2905,0.8,1.04,base,111.1,150.32
SKU006,2026-09-22,132.17999267578125,2937,0.8,1.04,base,112.35,152.01
SKU006,2026-09-23,131.05999755859375,2912,0.8,1.04,base,111.4,150.72
SKU006,2026-09-24,130.5399932861328,2901,0.8,1.04,base,110.96,150.12
SKU006,2026-09-25,130.19000244140625,2893,0.8,1.04,base,110.66,149.72
SKU006,2026-09-26,128.1300048828125,2847,0.8,1.04,base,108.91,147.35
SKU006,2026-09-27,128.82000732421875,2863,0.8,1.04,base,109.5,148.14
SKU006,2026-09-28,130.64999389648438,2903,0.8,1.04,base,111.05,150.25
SKU006,2026-09-29,130.99000549316406,2911,0.8,1.04,base,111.34,150.64
SKU006,2026-09-30,130.89999389648438,2909,0.8,1.04,base,111.26,150.53
SKU006,2026-10-01,131.58999633789062,2924,0.8,1.04,base,111.85,151.33
SKU006,2026-10-02,131.88999938964844,2931,0.8,1.04,base,112.11,151.67
SKU006,2026-10-03,128.72000122070312,2860,0.8,1.04,base,109.41,148.03
SKU006,2026-10-04,130.52000427246094,2900,0.8,1.04,base,110.94,150.1
SKU006,2026-10-05,132.25999450683594,2939,0.8,1.04,base,112.42,152.1
SKU006,2026-10-06,132.55999755859375,2946,0.8,1.04,base,112.68,152.44
SKU006,2026-10-07,132.9600067138672,2955,0.8,1.04,base,113.02,152.9
SKU006,2026-10-08,133.24000549316406,2961,0.8,1.04,base,113.25,153.23
SKU006,2026-10-09,133.5399932861328,2968,0.8,1.04,base,113.51,153.57
SKU006,2026-10-10,128.6300048828125,2858,0.8,1.04,base,109.34,147.92
SKU006,2026-10-11,129.30999755859375,2874,0.8,1.04,base,109.91,148.71
SKU006,2026-10-12,132.24000549316406,2939,0.8,1.04,base,112.4,152.08
SKU006,2026-10-13,133.35000610351562,2963,0.8,1.04,base,113.35,153.35
SKU006,2026-10-14,132.38999938964844,2942,0.8,1.04,base,112.53,152.25
SKU006,2026-10-15,133.11000061035156,2958,0.8,1.04,base,113.14,153.08
SKU006,2026-10-16,132.92999267578125,2954,0.8,1.04,base,112.99,152.87
SKU006,2026-10-17,128.9499969482422,2866,0.8,1.04,base,109.61,148.29
SKU006,2026-10-18,129.66000366210938,2881,0.8,1.04,base,110.21,149.11
SKU006,2026-10-19,131.41000366210938,2920,0.8,1.04,base,111.7,151.12
SKU006,2026-10-20,132.36000061035156,2941,0.8,1.04,base,112.51,152.21
SKU006,2026-10-21,131.07000732421875,2913,0.8,1.04,base,111.41,150.73
SKU006,2026-10-22,132.22999572753906,2938,0.8,1.04,base,112.4,152.06
SKU006,2026-10-23,132.4600067138672,2944,0.8,1.04,base,112.59,152.33
SKU006,2026-10-24,127.68000030517578,2837,0.8,1.04,base,108.53,146.83
SKU006,2026-10-25,129.10000610351562,2869,0.8,1.04,base,109.74,148.46
SKU006,2026-10-26,130.72999572753906,2905,0.8,1.04,base,111.12,150.34
SKU006,2026-10-27,131.19000244140625,2915,0.8,1.04,base,111.51,150.87
SKU006,2026-10-28,130.30999755859375,2896,0.8,1.04,base,110.76,149.86
SKU006,2026-10-29,131.16000366210938,2915,0.8,1.04,base,111.49,150.83
SKU006,2026-10-30,131.9199981689453,2932,0.8,1.04,base,112.13,151.71
SKU006,2026-10-31,128.17999267578125,2848,0.8,1.04,base,108.95,147.41
SKU006,2026-11-01,130.64999389648438,2903,0.8,1.04,base,111.05,150.25
SKU006,2026-11-02,132.8000030517578,2951,0.8,1.04,base,112.88,152.72
SKU006,2026-11-03,132.35000610351562,2941,0.8,1.04,base,112.5,152.2
SKU006,2026-11-04,132.94000244140625,2954,0.8,1.04,base,113.0,152.88
SKU006,2026-11-05,134.4199981689453,2987,0.8,1.04,base,114.26,154.58
SKU006,2026-11-06,135.10000610351562,3002,0.8,1.04,base,114.84,155.37
SKU006,2026-11-07,129.2899932861328,2873,0.8,1.04,base,109.9,148.68
SKU006,2026-11-08,129.14999389648438,2870,0.8,1.04,base,109.78,148.52
SKU006,2026-11-09,133.67999267578125,2971,0.8,1.04,base,113.63,153.73
SKU006,2026-11-10,132.66000366210938,2948,0.8,1.04,base,112.76,152.56
SKU006,2026-11-11,133.99000549316406,2978,0.8,1.04,base,113.89,154.09
SKU006,2026-11-12,135.0,3000,0.8,1.04,base,114.75,155.25
SKU006,2026-11-13,134.75999450683594,2995,0.8,1.04,base,114.55,154.97
SKU006,2026-11-14,129.11000061035156,2869,0.8,1.04,base,109.74,148.48
SKU006,2026-11-15,129.4199981689453,2876,0.8,1.04,base,110.01,148.83
SKU006,2026-11-16,134.27000427246094,2984,0.8,1.04,base,114.13,154.41
SKU006,2026-11-17,134.52000427246094,2989,0.8,1.04,base,114.34,154.7
SKU006,2026-11-18,132.1199951171875,2936,0.8,1.04,base,112.3,151.94
SKU006,2026-11-19,135.63999938964844,3014,0.8,1.04,base,115.29,155.99
SKU006,2026-11-20,134.5800018310547,2991,0.8,1.04,base,114.39,154.77
SKU006,2026-11-21,128.9499969482422,2866,0.8,1.04,base,109.61,148.29
SKU006,2026-11-22,128.9499969482422,2866,0.8,1.04,base,109.61,148.29
SKU006,2026-11-23,133.47000122070312,2966,0.8,1.04,base,113.45,153.49
SKU006,2026-11-24,134.05999755859375,2979,0.8,1.04,base,113.95,154.17
SKU006,2026-11-25,132.86000061035156,2952,0.8,1.04,base,112.93,152.79
SKU006,2026-11-26,136.25,3028,0.8,1.04,base,115.81,156.69
SKU006,2026-11-27,133.8300018310547,2974,0.8,1.04,base,113.76,153.9
SKU006,2026-11-28,128.10000610351562,2847,0.8,1.04,base,108.89,147.32
SKU006,2026-11-29,129.10000610351562,2869,0.8,1.04,base,109.74,148.46
SKU006,2026-11-30,133.7100067138672,2971,0.8,1.04,base,113.65,153.77
SKU006,2026-12-01,130.97000122070312,2910,0.8,1.04,base,111.32,150.62
SKU006,2026-12-02,132.63999938964844,2948,0.8,1.04,base,112.74,152.54
SKU006,2026-12-03,134.64999389648438,2992,0.8,1.04,base,114.45,154.85
SKU006,2026-12-04,133.6199951171875,2969,0.8,1.04,base,113.58,153.66
SKU006,2026-12-05,128.5800018310547,2857,0.8,1.04,base,109.29,147.87
SKU006,2026-12-06,129.88999938964844,2886,0.8,1.04,base,110.41,149.37
SKU006,2026-12-07,133.52999877929688,2967,0.8,1.04,base,113.5,153.56
SKU006,2026-12-08,131.57000732421875,2924,0.8,1.04,base,111.83,151.31
SKU006,2026-12-09,135.3300018310547,3007,0.8,1.04,base,115.03,155.63
SKU006,2026-12-10,134.9199981689453,2998,0.8,1.04,base,114.68,155.16
SKU006,2026-12-11,134.14999389648438,2981,0.8,1.04,base,114.03,154.27
SKU006,2026-12-12,128.77000427246094,2862,0.8,1.04,base,109.45,148.09
SKU006,2026-12-13,129.1300048828125,2870,0.8,1.04,base,109.76,148.5
