date,recipe_id,recipe_name,flour_type,required_hours,recipe_tons,cost_index
2021-04-03,R3,Brown Recipe,Superior Brown,1.1976470588235293,10.18,1.0
2021-04-04,R3,Brown Recipe,Superior Brown,1.2929411764705883,10.99,1.0
2021-04-05,R3,Brown Recipe,Superior Brown,1.428235294117647,12.14,1.0
2021-04-06,R3,Brown Recipe,Superior Brown,1.447058823529412,12.3,1.0
2021-04-07,R3,Brown Recipe,Superior Brown,1.5070588235294118,12.81,1.0
2021-04-08,R3,Brown Recipe,Superior Brown,1.3470588235294116,11.45,1.0
2021-04-09,R3,Brown Recipe,Superior Brown,1.3188235294117647,11.21,1.0
2021-04-10,R3,Brown Recipe,Superior Brown,1.0423529411764705,8.86,1.0
2021-04-11,R3,Brown Recipe,Superior Brown,1.2694117647058822,10.79,1.0
2021-04-12,R3,Brown Recipe,Superior Brown,1.0823529411764705,9.2,1.0
2021-04-13,R3,Brown Recipe,Superior Brown,3.5258823529411765,29.97,1.0
2021-04-14,R3,Brown Recipe,Superior Brown,3.8964705882352937,33.12,1.0
2021-04-15,R3,Brown Recipe,Superior Brown,3.6576470588235295,31.09,1.0
2021-04-16,R3,Brown Recipe,Superior Brown,2.9411764705882355,25.0,1.0
2021-04-17,R3,Brown Recipe,Superior Brown,2.378823529411765,20.22,1.0
2021-04-18,R3,Brown Recipe,Superior Brown,3.381176470588235,28.74,1.0
2021-04-19,R3,Brown Recipe,Superior Brown,4.124705882352941,35.06,1.0
2021-04-20,R3,Brown Recipe,Superior Brown,4.161176470588235,35.37,1.0
2021-04-21,R3,Brown Recipe,Superior Brown,3.2764705882352945,27.85,1.0
2021-04-22,R3,Brown Recipe,Superior Brown,3.9752941176470586,33.79,1.0
2021-04-23,R3,Brown Recipe,Superior Brown,3.1341176470588237,26.64,1.0
2021-04-24,R3,Brown Recipe,Superior Brown,3.0011764705882356,25.51,1.0
2021-04-25,R3,Brown Recipe,Superior Brown,3.0729411764705885,26.12,1.0
2021-04-26,R3,Brown Recipe,Superior Brown,3.1811764705882353,27.04,1.0
2021-04-27,R3,Brown Recipe,Superior Brown,3.5694117647058823,30.34,1.0
2021-04-28,R3,Brown Recipe,Superior Brown,2.949411764705882,25.07,1.0
2021-04-29,R3,Brown Recipe,Superior Brown,3.451764705882353,29.34,1.0
2021-04-30,R3,Brown Recipe,Superior Brown,3.4047058823529412,28.94,1.0
2021-05-01,R3,Brown Recipe,Superior Brown,3.6658823529411766,31.16,1.0
2021-05-02,R3,Brown Recipe,Superior Brown,3.6094117647058823,30.68,1.0
2021-05-03,R3,Brown Recipe,Superior Brown,3.2976470588235296,28.03,1.0
2021-05-04,R3,Brown Recipe,Superior Brown,2.7458823529411767,23.34,1.0
2021-05-05,R3,Brown Recipe,Superior Brown,3.3035294117647056,28.08,1.0
2021-05-06,R3,Brown Recipe,Superior Brown,2.9094117647058826,24.73,1.0
2021-05-07,R3,Brown Recipe,Superior Brown,2.9776470588235293,25.31,1.0
2021-05-08,R3,Brown Recipe,Superior Brown,3.105882352941176,26.4,1.0
2021-05-09,R3,Brown Recipe,Superior Brown,3.335294117647059,28.35,1.0
2021-05-10,R3,Brown Recipe,Superior Brown,3.2811764705882354,27.89,1.0
2021-05-11,R3,Brown Recipe,Superior Brown,3.2823529411764705,27.9,1.0
2021-05-12,R3,Brown Recipe,Superior Brown,3.6294117647058823,30.85,1.0
2021-05-13,R3,Brown Recipe,Superior Brown,1.1976470588235293,10.18,1.0
2021-05-14,R3,Brown Recipe,Superior Brown,1.3505882352941176,11.48,1.0
2021-05-15,R3,Brown Recipe,Superior Brown,1.1117647058823528,9.45,1.0
2021-05-16,R3,Brown Recipe,Superior Brown,1.2458823529411764,10.59,1.0
2021-05-17,R3,Brown Recipe,Superior Brown,1.1094117647058823,9.43,1.0
2021-05-18,R3,Brown Recipe,Superior Brown,1.4058823529411764,11.95,1.0
2021-05-19,R3,Brown Recipe,Superior Brown,1.316470588235294,11.19,1.0
2021-05-20,R3,Brown Recipe,Superior Brown,1.2529411764705882,10.65,1.0
2021-05-21,R3,Brown Recipe,Superior Brown,1.223529411764706,10.4,1.0
2021-05-22,R3,Brown Recipe,Superior Brown,1.1623529411764706,9.88,1.0
2021-05-23,R3,Brown Recipe,Superior Brown,1.3141176470588236,11.17,1.0
2021-05-24,R3,Brown Recipe,Superior Brown,1.4011764705882352,11.91,1.0
2021-05-25,R3,Brown Recipe,Superior Brown,1.6117647058823528,13.7,1.0
2021-05-26,R3,Brown Recipe,Superior Brown,1.2458823529411764,10.59,1.0
2021-05-27,R3,Brown Recipe,Superior Brown,1.2129411764705882,10.31,1.0
2021-05-28,R3,Brown Recipe,Superior Brown,0.9705882352941176,8.25,1.0
2021-05-29,R3,Brown Recipe,Superior Brown,1.1329411764705883,9.63,1.0
2021-05-30,R3,Brown Recipe,Superior Brown,1.223529411764706,10.4,1.0
2021-05-31,R3,Brown Recipe,Superior Brown,1.3800000000000001,11.73,1.0
2021-06-01,R3,Brown Recipe,Superior Brown,1.2988235294117647,11.04,1.0
2021-06-02,R3,Brown Recipe,Superior Brown,1.4694117647058824,12.49,1.0
2021-06-03,R3,Brown Recipe,Superior Brown,1.328235294117647,11.29,1.0
2021-06-04,R3,Brown Recipe,Superior Brown,1.095294117647059,9.31,1.0
2021-06-05,R3,Brown Recipe,Superior Brown,1.091764705882353,9.28,1.0
2021-06-06,R3,Brown Recipe,Superior Brown,1.2647058823529411,10.75,1.0
2021-06-07,R3,Brown Recipe,Superior Brown,1.5305882352941176,13.01,1.0
2021-06-08,R3,Brown Recipe,Superior Brown,1.2505882352941178,10.63,1.0
2021-06-09,R3,Brown Recipe,Superior Brown,1.083529411764706,9.21,1.0
2021-06-10,R3,Brown Recipe,Superior Brown,1.3129411764705883,11.16,1.0
2021-06-11,R3,Brown Recipe,Superior Brown,1.0,8.5,1.0
2021-06-12,R3,Brown Recipe,Superior Brown,1.0011764705882353,8.51,1.0
2021-06-13,R3,Brown Recipe,Superior Brown,1.1929411764705884,10.14,1.0
2021-06-14,R3,Brown Recipe,Superior Brown,1.2705882352941178,10.8,1.0
2021-06-15,R3,Brown Recipe,Superior Brown,1.4529411764705882,12.35,1.0
2021-06-16,R3,Brown Recipe,Superior Brown,1.2329411764705882,10.48,1.0
2021-06-17,R3,Brown Recipe,Superior Brown,1.243529411764706,10.57,1.0
2021-06-18,R3,Brown Recipe,Superior Brown,1.0164705882352942,8.64,1.0
2021-06-19,R3,Brown Recipe,Superior Brown,1.0282352941176471,8.74,1.0
2021-06-20,R3,Brown Recipe,Superior Brown,1.255294117647059,10.67,1.0
2021-06-21,R3,Brown Recipe,Superior Brown,1.2741176470588236,10.83,1.0
2021-06-22,R3,Brown Recipe,Superior Brown,1.3494117647058825,11.47,1.0
2021-06-23,R3,Brown Recipe,Superior Brown,1.4894117647058824,12.66,1.0
2021-06-24,R3,Brown Recipe,Superior Brown,1.275294117647059,10.84,1.0
2021-06-25,R3,Brown Recipe,Superior Brown,1.076470588235294,9.15,1.0
2021-06-26,R3,Brown Recipe,Superior Brown,1.0035294117647058,8.53,1.0
2021-06-27,R3,Brown Recipe,Superior Brown,1.1552941176470588,9.82,1.0
2021-06-28,R3,Brown Recipe,Superior Brown,1.18,10.03,1.0
2021-06-29,R3,Brown Recipe,Superior Brown,1.2176470588235293,10.35,1.0
2021-06-30,R3,Brown Recipe,Superior Brown,1.2258823529411764,10.42,1.0
2021-07-01,R3,Brown Recipe,Superior Brown,2.211764705882353,18.8,1.0
2021-07-02,R3,Brown Recipe,Superior Brown,1.6035294117647059,13.63,1.0
2021-07-03,R3,Brown Recipe,Superior Brown,1.6576470588235295,14.09,1.0
2021-07-04,R3,Brown Recipe,Superior Brown,2.4447058823529413,20.78,1.0
2021-07-05,R3,Brown Recipe,Superior Brown,1.9529411764705884,16.6,1.0
2021-07-06,R3,Brown Recipe,Superior Brown,2.1694117647058824,18.44,1.0
2021-07-07,R3,Brown Recipe,Superior Brown,1.9141176470588235,16.27,1.0
2021-07-08,R3,Brown Recipe,Superior Brown,1.9694117647058822,16.74,1.0
2021-07-09,R3,Brown Recipe,Superior Brown,1.8505882352941176,15.73,1.0
2021-07-10,R3,Brown Recipe,Superior Brown,2.1541176470588232,18.31,1.0
2021-07-11,R3,Brown Recipe,Superior Brown,2.0647058823529414,17.55,1.0
2021-07-12,R3,Brown Recipe,Superior Brown,1.9023529411764708,16.17,1.0
2021-07-13,R3,Brown Recipe,Superior Brown,2.2576470588235296,19.19,1.0
2021-07-14,R3,Brown Recipe,Superior Brown,2.1152941176470588,17.98,1.0
2021-07-15,R3,Brown Recipe,Superior Brown,2.198823529411765,18.69,1.0
2021-07-16,R3,Brown Recipe,Superior Brown,1.9058823529411764,16.2,1.0
2021-07-17,R3,Brown Recipe,Superior Brown,1.9588235294117646,16.65,1.0
2021-07-18,R3,Brown Recipe,Superior Brown,2.2694117647058825,19.29,1.0
2021-07-19,R3,Brown Recipe,Superior Brown,2.2623529411764705,19.23,1.0
2021-07-20,R3,Brown Recipe,Superior Brown,1.8905882352941177,16.07,1.0
2021-07-21,R3,Brown Recipe,Superior Brown,2.4623529411764706,20.93,1.0
2021-07-22,R3,Brown Recipe,Superior Brown,2.150588235294118,18.28,1.0
2021-07-23,R3,Brown Recipe,Superior Brown,1.5776470588235294,13.41,1.0
2021-07-24,R3,Brown Recipe,Superior Brown,1.907058823529412,16.21,1.0
2021-07-25,R3,Brown Recipe,Superior Brown,2.2058823529411766,18.75,1.0
2021-07-26,R3,Brown Recipe,Superior Brown,1.9788235294117646,16.82,1.0
2021-07-27,R3,Brown Recipe,Superior Brown,2.142352941176471,18.21,1.0
2021-07-28,R3,Brown Recipe,Superior Brown,1.7482352941176469,14.86,1.0
2021-07-29,R3,Brown Recipe,Superior Brown,1.931764705882353,16.42,1.0
2021-07-30,R3,Brown Recipe,Superior Brown,1.831764705882353,15.57,1.0
2021-07-31,R3,Brown Recipe,Superior Brown,1.956470588235294,16.63,1.0
2021-08-01,R3,Brown Recipe,Superior Brown,1.1858823529411764,10.08,1.0
2021-08-02,R3,Brown Recipe,Superior Brown,1.3505882352941176,11.48,1.0
2021-08-03,R3,Brown Recipe,Superior Brown,1.5129411764705882,12.86,1.0
2021-08-04,R3,Brown Recipe,Superior Brown,1.0294117647058822,8.75,1.0
2021-08-05,R3,Brown Recipe,Superior Brown,1.2141176470588235,10.32,1.0
2021-08-06,R3,Brown Recipe,Superior Brown,0.9682352941176471,8.23,1.0
2021-08-07,R3,Brown Recipe,Superior Brown,1.0129411764705882,8.61,1.0
2021-08-08,R3,Brown Recipe,Superior Brown,1.075294117647059,9.14,1.0
2021-08-09,R3,Brown Recipe,Superior Brown,1.1035294117647059,9.38,1.0
2021-08-10,R3,Brown Recipe,Superior Brown,1.168235294117647,9.93,1.0
2021-08-11,R3,Brown Recipe,Superior Brown,1.2023529411764706,10.22,1.0
2021-08-12,R3,Brown Recipe,Superior Brown,1.1776470588235295,10.01,1.0
2021-08-13,R3,Brown Recipe,Superior Brown,0.8505882352941176,7.23,1.0
2021-08-14,R3,Brown Recipe,Superior Brown,0.9952941176470589,8.46,1.0
2021-08-15,R3,Brown Recipe,Superior Brown,1.0470588235294118,8.9,1.0
2021-08-16,R3,Brown Recipe,Superior Brown,1.228235294117647,10.44,1.0
2021-08-17,R3,Brown Recipe,Superior Brown,0.9752941176470588,8.29,1.0
2021-08-18,R3,Brown Recipe,Superior Brown,0.9705882352941176,8.25,1.0
2021-08-19,R3,Brown Recipe,Superior Brown,1.0211764705882354,8.68,1.0
2021-08-20,R3,Brown Recipe,Superior Brown,0.9223529411764706,7.84,1.0
2021-08-21,R3,Brown Recipe,Superior Brown,1.0682352941176472,9.08,1.0
2021-08-22,R3,Brown Recipe,Superior Brown,1.1094117647058823,9.43,1.0
2021-08-23,R3,Brown Recipe,Superior Brown,0.9835294117647058,8.36,1.0
2021-08-24,R3,Brown Recipe,Superior Brown,1.0176470588235293,8.65,1.0
2021-08-25,R3,Brown Recipe,Superior Brown,1.0647058823529412,9.05,1.0
2021-08-26,R3,Brown Recipe,Superior Brown,1.1741176470588235,9.98,1.0
2021-08-27,R3,Brown Recipe,Superior Brown,0.9423529411764706,8.01,1.0
2021-08-28,R3,Brown Recipe,Superior Brown,1.06,9.01,1.0
2021-08-29,R3,Brown Recipe,Superior Brown,1.0705882352941176,9.1,1.0
2021-08-30,R3,Brown Recipe,Superior Brown,1.0623529411764705,9.03,1.0
2021-08-31,R3,Brown Recipe,Superior Brown,0.9905882352941177,8.42,1.0
2021-09-01,R3,Brown Recipe,Superior Brown,1.1094117647058823,9.43,1.0
2021-09-02,R3,Brown Recipe,Superior Brown,1.1470588235294117,9.75,1.0
2021-09-03,R3,Brown Recipe,Superior Brown,0.9376470588235294,7.97,1.0
2021-09-04,R3,Brown Recipe,Superior Brown,1.071764705882353,9.11,1.0
2021-09-05,R3,Brown Recipe,Superior Brown,1.3529411764705883,11.5,1.0
2021-09-06,R3,Brown Recipe,Superior Brown,1.2094117647058822,10.28,1.0
2021-09-07,R3,Brown Recipe,Superior Brown,0.9729411764705882,8.27,1.0
2021-09-08,R3,Brown Recipe,Superior Brown,1.1094117647058823,9.43,1.0
2021-09-09,R3,Brown Recipe,Superior Brown,1.2141176470588235,10.32,1.0
2021-09-10,R3,Brown Recipe,Superior Brown,0.9717647058823529,8.26,1.0
2021-09-11,R3,Brown Recipe,Superior Brown,1.0788235294117647,9.17,1.0
2021-09-12,R3,Brown Recipe,Superior Brown,1.0176470588235293,8.65,1.0
2021-09-13,R3,Brown Recipe,Superior Brown,1.0082352941176471,8.57,1.0
2021-09-14,R3,Brown Recipe,Superior Brown,0.9341176470588236,7.94,1.0
2021-09-15,R3,Brown Recipe,Superior Brown,0.9070588235294118,7.71,1.0
2021-09-16,R3,Brown Recipe,Superior Brown,1.052941176470588,8.95,1.0
2021-09-17,R3,Brown Recipe,Superior Brown,0.9129411764705883,7.76,1.0
2021-09-18,R3,Brown Recipe,Superior Brown,0.8952941176470589,7.61,1.0
2021-09-19,R3,Brown Recipe,Superior Brown,1.091764705882353,9.28,1.0
2021-09-20,R3,Brown Recipe,Superior Brown,0.9752941176470588,8.29,1.0
2021-09-21,R3,Brown Recipe,Superior Brown,1.2047058823529413,10.24,1.0
2021-09-22,R3,Brown Recipe,Superior Brown,1.0305882352941176,8.76,1.0
2021-09-23,R3,Brown Recipe,Superior Brown,0.9529411764705882,8.1,1.0
2021-09-24,R3,Brown Recipe,Superior Brown,0.9635294117647059,8.19,1.0
2021-09-25,R3,Brown Recipe,Superior Brown,0.776470588235294,6.6,1.0
2021-09-26,R3,Brown Recipe,Superior Brown,1.0211764705882354,8.68,1.0
2021-09-27,R3,Brown Recipe,Superior Brown,1.2870588235294118,10.94,1.0
2021-09-28,R3,Brown Recipe,Superior Brown,0.96,8.16,1.0
2021-09-29,R3,Brown Recipe,Superior Brown,1.1611764705882353,9.87,1.0
2021-09-30,R3,Brown Recipe,Superior Brown,1.0494117647058823,8.92,1.0
2021-10-01,R3,Brown Recipe,Superior Brown,0.8541176470588235,7.26,1.0
2021-10-02,R3,Brown Recipe,Superior Brown,0.9682352941176471,8.23,1.0
2021-10-03,R3,Brown Recipe,Superior Brown,1.1329411764705883,9.63,1.0
2021-10-04,R3,Brown Recipe,Superior Brown,1.1035294117647059,9.38,1.0
2021-10-05,R3,Brown Recipe,Superior Brown,1.2152941176470589,10.33,1.0
2021-10-06,R3,Brown Recipe,Superior Brown,1.0270588235294118,8.73,1.0
2021-10-07,R3,Brown Recipe,Superior Brown,1.1388235294117646,9.68,1.0
2021-10-08,R3,Brown Recipe,Superior Brown,0.8905882352941177,7.57,1.0
2021-10-09,R3,Brown Recipe,Superior Brown,0.8929411764705882,7.59,1.0
2021-10-10,R3,Brown Recipe,Superior Brown,1.0270588235294118,8.73,1.0
2021-10-11,R3,Brown Recipe,Superior Brown,1.1341176470588237,9.64,1.0
2021-10-12,R3,Brown Recipe,Superior Brown,1.1270588235294117,9.58,1.0
2021-10-13,R3,Brown Recipe,Superior Brown,0.8858823529411765,7.53,1.0
2021-10-14,R3,Brown Recipe,Superior Brown,0.9847058823529411,8.37,1.0
2021-10-15,R3,Brown Recipe,Superior Brown,0.92,7.82,1.0
2021-10-16,R3,Brown Recipe,Superior Brown,0.8447058823529412,7.18,1.0
2021-10-17,R3,Brown Recipe,Superior Brown,1.1035294117647059,9.38,1.0
2021-10-18,R3,Brown Recipe,Superior Brown,0.9094117647058824,7.73,1.0
2021-10-19,R3,Brown Recipe,Superior Brown,0.9905882352941177,8.42,1.0
2021-10-20,R3,Brown Recipe,Superior Brown,1.0270588235294118,8.73,1.0
2021-10-21,R3,Brown Recipe,Superior Brown,1.211764705882353,10.3,1.0
2021-10-22,R3,Brown Recipe,Superior Brown,0.9317647058823529,7.92,1.0
2021-10-23,R3,Brown Recipe,Superior Brown,0.7847058823529411,6.67,1.0
2021-10-24,R3,Brown Recipe,Superior Brown,0.951764705882353,8.09,1.0
2021-10-25,R3,Brown Recipe,Superior Brown,1.1658823529411766,9.91,1.0
2021-10-26,R3,Brown Recipe,Superior Brown,1.1494117647058824,9.77,1.0
2021-10-27,R3,Brown Recipe,Superior Brown,1.0905882352941176,9.27,1.0
2021-10-28,R3,Brown Recipe,Superior Brown,1.0635294117647058,9.04,1.0
2021-10-29,R3,Brown Recipe,Superior Brown,0.9623529411764705,8.18,1.0
2021-10-30,R3,Brown Recipe,Superior Brown,0.8458823529411765,7.19,1.0
2021-10-31,R3,Brown Recipe,Superior Brown,1.0211764705882354,8.68,1.0
2021-11-01,R3,Brown Recipe,Superior Brown,0.9729411764705882,8.27,1.0
2021-11-02,R3,Brown Recipe,Superior Brown,1.075294117647059,9.14,1.0
2021-11-03,R3,Brown Recipe,Superior Brown,1.0094117647058825,8.58,1.0
2021-11-04,R3,Brown Recipe,Superior Brown,1.0611764705882352,9.02,1.0
2021-11-05,R3,Brown Recipe,Superior Brown,0.8270588235294118,7.03,1.0
2021-11-06,R3,Brown Recipe,Superior Brown,0.8364705882352942,7.11,1.0
2021-11-07,R3,Brown Recipe,Superior Brown,1.1129411764705883,9.46,1.0
2021-11-08,R3,Brown Recipe,Superior Brown,1.0388235294117647,8.83,1.0
2021-11-09,R3,Brown Recipe,Superior Brown,0.9094117647058824,7.73,1.0
2021-11-10,R3,Brown Recipe,Superior Brown,0.9941176470588234,8.45,1.0
2021-11-11,R3,Brown Recipe,Superior Brown,1.1870588235294117,10.09,1.0
2021-11-12,R3,Brown Recipe,Superior Brown,0.8941176470588235,7.6,1.0
2021-11-13,R3,Brown Recipe,Superior Brown,0.851764705882353,7.24,1.0
2021-11-14,R3,Brown Recipe,Superior Brown,1.208235294117647,10.27,1.0
2021-11-15,R3,Brown Recipe,Superior Brown,1.096470588235294,9.32,1.0
2021-11-16,R3,Brown Recipe,Superior Brown,1.1764705882352942,10.0,1.0
2021-11-17,R3,Brown Recipe,Superior Brown,1.1564705882352941,9.83,1.0
2021-11-18,R3,Brown Recipe,Superior Brown,0.9823529411764705,8.35,1.0
2021-11-19,R3,Brown Recipe,Superior Brown,0.9211764705882353,7.83,1.0
2021-11-20,R3,Brown Recipe,Superior Brown,0.8376470588235294,7.12,1.0
2021-11-21,R3,Brown Recipe,Superior Brown,0.9917647058823529,8.43,1.0
2021-11-22,R3,Brown Recipe,Superior Brown,1.1423529411764708,9.71,1.0
2021-11-23,R3,Brown Recipe,Superior Brown,1.2305882352941178,10.46,1.0
2021-11-24,R3,Brown Recipe,Superior Brown,1.28,10.88,1.0
2021-11-25,R3,Brown Recipe,Superior Brown,1.015294117647059,8.63,1.0
2021-11-26,R3,Brown Recipe,Superior Brown,0.9329411764705882,7.93,1.0
2021-11-27,R3,Brown Recipe,Superior Brown,0.808235294117647,6.87,1.0
2021-11-28,R3,Brown Recipe,Superior Brown,1.0188235294117647,8.66,1.0
2021-11-29,R3,Brown Recipe,Superior Brown,1.1858823529411764,10.08,1.0
2021-11-30,R3,Brown Recipe,Superior Brown,1.1247058823529412,9.56,1.0
2021-12-01,R3,Brown Recipe,Superior Brown,1.1705882352941175,9.95,1.0
2021-12-02,R3,Brown Recipe,Superior Brown,1.223529411764706,10.4,1.0
2021-12-03,R3,Brown Recipe,Superior Brown,1.0141176470588233,8.62,1.0
2021-12-04,R3,Brown Recipe,Superior Brown,1.06,9.01,1.0
2021-12-05,R3,Brown Recipe,Superior Brown,1.0776470588235294,9.16,1.0
2021-12-06,R3,Brown Recipe,Superior Brown,1.255294117647059,10.67,1.0
2021-12-07,R3,Brown Recipe,Superior Brown,0.9541176470588235,8.11,1.0
2021-12-08,R3,Brown Recipe,Superior Brown,1.055294117647059,8.97,1.0
2021-12-09,R3,Brown Recipe,Superior Brown,1.0305882352941176,8.76,1.0
2021-12-10,R3,Brown Recipe,Superior Brown,0.9,7.65,1.0
2021-12-11,R3,Brown Recipe,Superior Brown,1.1752941176470588,9.99,1.0
2021-12-12,R3,Brown Recipe,Superior Brown,1.3223529411764705,11.24,1.0
2021-12-13,R3,Brown Recipe,Superior Brown,1.231764705882353,10.47,1.0
2021-12-14,R3,Brown Recipe,Superior Brown,1.228235294117647,10.44,1.0
2021-12-15,R3,Brown Recipe,Superior Brown,1.2788235294117647,10.87,1.0
2021-12-16,R3,Brown Recipe,Superior Brown,1.1823529411764706,10.05,1.0
2021-12-17,R3,Brown Recipe,Superior Brown,0.8564705882352941,7.28,1.0
2021-12-18,R3,Brown Recipe,Superior Brown,0.9352941176470588,7.95,1.0
2021-12-19,R3,Brown Recipe,Superior Brown,1.1388235294117646,9.68,1.0
2021-12-20,R3,Brown Recipe,Superior Brown,1.356470588235294,11.53,1.0
2021-12-21,R3,Brown Recipe,Superior Brown,1.3776470588235294,11.71,1.0
2021-12-22,R3,Brown Recipe,Superior Brown,1.1329411764705883,9.63,1.0
2021-12-23,R3,Brown Recipe,Superior Brown,1.2,10.2,1.0
2021-12-24,R3,Brown Recipe,Superior Brown,1.092941176470588,9.29,1.0
2021-12-25,R3,Brown Recipe,Superior Brown,1.2,10.2,1.0
2021-12-26,R3,Brown Recipe,Superior Brown,1.2341176470588235,10.49,1.0
2021-12-27,R3,Brown Recipe,Superior Brown,1.5094117647058825,12.83,1.0
2021-12-28,R3,Brown Recipe,Superior Brown,1.2505882352941178,10.63,1.0
2021-12-29,R3,Brown Recipe,Superior Brown,1.1094117647058823,9.43,1.0
2021-12-30,R3,Brown Recipe,Superior Brown,1.2352941176470589,10.5,1.0
2021-12-31,R3,Brown Recipe,Superior Brown,1.0494117647058823,8.92,1.0
2022-01-01,R3,Brown Recipe,Superior Brown,0.9164705882352941,7.79,1.0
2022-01-02,R3,Brown Recipe,Superior Brown,1.1752941176470588,9.99,1.0
2022-01-03,R3,Brown Recipe,Superior Brown,1.2094117647058822,10.28,1.0
2022-01-04,R3,Brown Recipe,Superior Brown,1.0364705882352943,8.81,1.0
2022-01-05,R3,Brown Recipe,Superior Brown,1.183529411764706,10.06,1.0
2022-01-06,R3,Brown Recipe,Superior Brown,1.2329411764705882,10.48,1.0
2022-01-07,R3,Brown Recipe,Superior Brown,1.0035294117647058,8.53,1.0
2022-01-08,R3,Brown Recipe,Superior Brown,1.171764705882353,9.96,1.0
2022-01-09,R3,Brown Recipe,Superior Brown,1.3658823529411763,11.61,1.0
2022-01-10,R3,Brown Recipe,Superior Brown,1.5376470588235294,13.07,1.0
2022-01-11,R3,Brown Recipe,Superior Brown,1.2588235294117647,10.7,1.0
2022-01-12,R3,Brown Recipe,Superior Brown,1.4341176470588235,12.19,1.0
2022-01-13,R3,Brown Recipe,Superior Brown,1.311764705882353,11.15,1.0
2022-01-14,R3,Brown Recipe,Superior Brown,1.1941176470588235,10.15,1.0
2022-01-15,R3,Brown Recipe,Superior Brown,1.1235294117647059,9.55,1.0
2022-01-16,R3,Brown Recipe,Superior Brown,1.5811764705882352,13.44,1.0
2022-01-17,R3,Brown Recipe,Superior Brown,1.26,10.71,1.0
2022-01-18,R3,Brown Recipe,Superior Brown,1.3800000000000001,11.73,1.0
2022-01-19,R3,Brown Recipe,Superior Brown,1.2541176470588236,10.66,1.0
2022-01-20,R3,Brown Recipe,Superior Brown,1.271764705882353,10.81,1.0
2022-01-21,R3,Brown Recipe,Superior Brown,1.1564705882352941,9.83,1.0
2022-01-22,R3,Brown Recipe,Superior Brown,1.072941176470588,9.12,1.0
2022-01-23,R3,Brown Recipe,Superior Brown,1.328235294117647,11.29,1.0
2022-01-24,R3,Brown Recipe,Superior Brown,1.551764705882353,13.19,1.0
2022-01-25,R3,Brown Recipe,Superior Brown,1.2129411764705882,10.31,1.0
2022-01-26,R3,Brown Recipe,Superior Brown,1.4658823529411766,12.46,1.0
2022-01-27,R3,Brown Recipe,Superior Brown,1.5258823529411765,12.97,1.0
2022-01-28,R3,Brown Recipe,Superior Brown,1.075294117647059,9.14,1.0
2022-01-29,R3,Brown Recipe,Superior Brown,1.2811764705882354,10.89,1.0
2022-01-30,R3,Brown Recipe,Superior Brown,1.275294117647059,10.84,1.0
2022-01-31,R3,Brown Recipe,Superior Brown,1.5858823529411765,13.48,1.0
2022-02-01,R3,Brown Recipe,Superior Brown,1.3505882352941176,11.48,1.0
2022-02-02,R3,Brown Recipe,Superior Brown,1.3352941176470587,11.35,1.0
2022-02-03,R3,Brown Recipe,Superior Brown,1.188235294117647,10.1,1.0
2022-02-04,R3,Brown Recipe,Superior Brown,1.1117647058823528,9.45,1.0
2022-02-05,R3,Brown Recipe,Superior Brown,1.1929411764705884,10.14,1.0
2022-02-06,R3,Brown Recipe,Superior Brown,1.551764705882353,13.19,1.0
2022-02-07,R3,Brown Recipe,Superior Brown,1.4552941176470586,12.37,1.0
2022-02-08,R3,Brown Recipe,Superior Brown,1.5094117647058825,12.83,1.0
2022-02-09,R3,Brown Recipe,Superior Brown,1.2823529411764707,10.9,1.0
2022-02-10,R3,Brown Recipe,Superior Brown,1.423529411764706,12.1,1.0
2022-02-11,R3,Brown Recipe,Superior Brown,1.2341176470588235,10.49,1.0
2022-02-12,R3,Brown Recipe,Superior Brown,1.0847058823529412,9.22,1.0
2022-02-13,R3,Brown Recipe,Superior Brown,1.3588235294117648,11.55,1.0
2022-02-14,R3,Brown Recipe,Superior Brown,1.2823529411764707,10.9,1.0
2022-02-15,R3,Brown Recipe,Superior Brown,1.4341176470588235,12.19,1.0
2022-02-16,R3,Brown Recipe,Superior Brown,1.591764705882353,13.53,1.0
2022-02-17,R3,Brown Recipe,Superior Brown,1.5094117647058825,12.83,1.0
2022-02-18,R3,Brown Recipe,Superior Brown,1.255294117647059,10.67,1.0
2022-02-19,R3,Brown Recipe,Superior Brown,1.3482352941176472,11.46,1.0
2022-02-20,R3,Brown Recipe,Superior Brown,1.288235294117647,10.95,1.0
2022-02-21,R3,Brown Recipe,Superior Brown,1.243529411764706,10.57,1.0
2022-02-22,R3,Brown Recipe,Superior Brown,1.663529411764706,14.14,1.0
2022-02-23,R3,Brown Recipe,Superior Brown,1.5505882352941176,13.18,1.0
2022-02-24,R3,Brown Recipe,Superior Brown,1.2623529411764707,10.73,1.0
2022-02-25,R3,Brown Recipe,Superior Brown,1.228235294117647,10.44,1.0
2022-02-26,R3,Brown Recipe,Superior Brown,1.1023529411764705,9.37,1.0
2022-02-27,R3,Brown Recipe,Superior Brown,1.5388235294117647,13.08,1.0
2022-02-28,R3,Brown Recipe,Superior Brown,1.3611764705882354,11.57,1.0
2022-03-01,R3,Brown Recipe,Superior Brown,1.588235294117647,13.5,1.0
2022-03-02,R3,Brown Recipe,Superior Brown,1.3447058823529412,11.43,1.0
2022-03-03,R3,Brown Recipe,Superior Brown,1.4623529411764706,12.43,1.0
