date,flour_type,required_tons
2024-10-17,Superior,94.31
2024-10-17,Superior Brown,9.51
2024-10-18,Bakery,68.33
2024-10-18,Brown,20.54
2024-10-18,Patent,37.87
2024-10-18,Superior,82.15
2024-10-18,Superior Brown,8.05
2024-10-19,Bakery,64.05
2024-10-19,Brown,23.31
2024-10-19,Patent,38.03
2024-10-19,Superior,83.63
2024-10-19,Superior Brown,7.04
2024-10-20,Bakery,77.86
2024-10-20,Brown,27.23
2024-10-20,Patent,42.66
2024-10-20,Superior,98.07
2024-10-20,Superior Brown,9.33
2024-10-21,Bakery,73.03999999999999
2024-10-21,Brown,25.72
2024-10-21,Patent,48.59
2024-10-21,Superior,110.78999999999999
2024-10-21,Superior Brown,10.4
2024-10-22,Bakery,80.42
2024-10-22,Brown,27.8
2024-10-22,Patent,53.150000000000006
2024-10-22,Superior,98.47
2024-10-22,Superior Brown,8.69
2024-10-23,Bakery,76.60000000000001
2024-10-23,Brown,25.43
2024-10-23,Patent,47.01
2024-10-23,Superior,100.9
2024-10-23,Superior Brown,10.49
2024-10-24,Bakery,82.31
2024-10-24,Brown,27.11
2024-10-24,Patent,42.48
2024-10-24,Superior,98.57
2024-10-24,Superior Brown,11.6
2024-10-25,Bakery,73.64
2024-10-25,Brown,26.63
2024-10-25,Patent,36.63
2024-10-25,Superior,86.75
2024-10-25,Superior Brown,7.56
2024-10-26,Bakery,67.02000000000001
2024-10-26,Brown,23.57
2024-10-26,Patent,35.36
2024-10-26,Superior,87.18
2024-10-26,Superior Brown,9.37
2024-10-27,Bakery,74.71
2024-10-27,Brown,32.66
2024-10-27,Patent,52.02
2024-10-27,Superior,94.85
2024-10-27,Superior Brown,9.23
2024-10-28,Bakery,82.28
2024-10-28,Brown,31.42
2024-10-28,Patent,43.97
2024-10-28,Superior,103.97
2024-10-28,Superior Brown,11.36
2024-10-29,Bakery,81.95
2024-10-29,Brown,27.22
2024-10-29,Patent,44.95
2024-10-29,Superior,106.6
2024-10-29,Superior Brown,8.51
2024-10-30,Bakery,72.29
2024-10-30,Brown,24.53
2024-10-30,Patent,48.41
2024-10-30,Superior,106.22
2024-10-30,Superior Brown,8.7
2024-10-31,Bakery,81.91
2024-10-31,Brown,27.9
2024-10-31,Patent,41.21
2024-10-31,Superior,99.13
2024-10-31,Superior Brown,11.11
2024-11-01,Bakery,63.980000000000004
2024-11-01,Brown,21.35
2024-11-01,Patent,32.55
2024-11-01,Superior,85.00999999999999
2024-11-01,Superior Brown,9.22
2024-11-02,Bakery,64.62
2024-11-02,Brown,22.48
2024-11-02,Patent,39.92
2024-11-02,Superior,81.02
2024-11-02,Superior Brown,7.5
2024-11-03,Bakery,79.82
2024-11-03,Brown,27.94
2024-11-03,Patent,51.2
2024-11-03,Superior,103.74
2024-11-03,Superior Brown,10.09
2024-11-04,Bakery,74.08
2024-11-04,Brown,29.049999999999997
2024-11-04,Patent,42.56
2024-11-04,Superior,91.19
2024-11-04,Superior Brown,10.51
2024-11-05,Bakery,81.46
2024-11-05,Brown,24.490000000000002
2024-11-05,Patent,45.91
2024-11-05,Superior,102.55
2024-11-05,Superior Brown,9.74
2024-11-06,Bakery,80.36
2024-11-06,Brown,24.64
2024-11-06,Patent,50.41
2024-11-06,Superior,108.53
2024-11-06,Superior Brown,10.99
2024-11-07,Bakery,80.71
2024-11-07,Brown,28.45
2024-11-07,Patent,40.17
2024-11-07,Superior,96.91
2024-11-07,Superior Brown,9.21
2024-11-08,Bakery,68.48
2024-11-08,Brown,23.5
2024-11-08,Patent,42.46
2024-11-08,Superior,88.61
2024-11-08,Superior Brown,8.56
2024-11-09,Bakery,61.09
2024-11-09,Brown,22.28
2024-11-09,Patent,40.99
2024-11-09,Superior,90.03
2024-11-09,Superior Brown,8.64
2024-11-10,Bakery,86.73
2024-11-10,Brown,25.01
2024-11-10,Patent,50.510000000000005
2024-11-10,Superior,96.97999999999999
2024-11-10,Superior Brown,11.2
2024-11-11,Bakery,92.58
2024-11-11,Brown,23.18
2024-11-11,Patent,45.92
2024-11-11,Superior,106.96000000000001
2024-11-11,Superior Brown,10.58
2024-11-12,Bakery,85.7
2024-11-12,Brown,27.939999999999998
2024-11-12,Patent,46.25
2024-11-12,Superior,108.38
2024-11-12,Superior Brown,9.76
2024-11-13,Bakery,86.60000000000001
2024-11-13,Brown,27.450000000000003
2024-11-13,Patent,48.93
2024-11-13,Superior,110.54
2024-11-13,Superior Brown,11.72
2024-11-14,Bakery,80.28
2024-11-14,Brown,26.299999999999997
2024-11-14,Patent,48.11
2024-11-14,Superior,95.37
2024-11-14,Superior Brown,9.99
2024-11-15,Bakery,70.17999999999999
2024-11-15,Brown,22.509999999999998
2024-11-15,Patent,36.36
2024-11-15,Superior,82.85
2024-11-15,Superior Brown,8.32
2024-11-16,Bakery,59.62
2024-11-16,Brown,24.13
2024-11-16,Patent,36.81
2024-11-16,Superior,97.25999999999999
2024-11-16,Superior Brown,9.46
2024-11-17,Bakery,89.98
2024-11-17,Brown,24.97
2024-11-17,Patent,52.37
2024-11-17,Superior,105.82000000000001
2024-11-17,Superior Brown,11.34
2024-11-18,Bakery,83.72
2024-11-18,Brown,26.299999999999997
2024-11-18,Patent,43.47
2024-11-18,Superior,112.13000000000001
2024-11-18,Superior Brown,9.05
2024-11-19,Bakery,89.82
2024-11-19,Brown,27.73
2024-11-19,Patent,47.25
2024-11-19,Superior,110.53999999999999
2024-11-19,Superior Brown,9.54
2024-11-20,Bakery,78.29
2024-11-20,Brown,29.95
2024-11-20,Patent,52.97
2024-11-20,Superior,106.67
2024-11-20,Superior Brown,10.4
2024-11-21,Bakery,91.7
2024-11-21,Brown,30.52
2024-11-21,Patent,47.379999999999995
2024-11-21,Superior,114.59
2024-11-21,Superior Brown,9.32
2024-11-22,Bakery,76.76
2024-11-22,Brown,21.91
2024-11-22,Patent,40.67
2024-11-22,Superior,93.81
2024-11-22,Superior Brown,8.86
2024-11-23,Bakery,68.03999999999999
2024-11-23,Brown,21.189999999999998
2024-11-23,Patent,39.41
2024-11-23,Superior,91.77
2024-11-23,Superior Brown,9.8
2024-11-24,Bakery,84.71
2024-11-24,Brown,25.950000000000003
2024-11-24,Patent,46.09
2024-11-24,Superior,109.77
2024-11-24,Superior Brown,11.53
2024-11-25,Bakery,83.02
2024-11-25,Brown,27.54
2024-11-25,Patent,56.760000000000005
2024-11-25,Superior,105.82
2024-11-25,Superior Brown,10.75
2024-11-26,Bakery,82.55
2024-11-26,Brown,27.92
2024-11-26,Patent,47.42
2024-11-26,Superior,114.89999999999999
2024-11-26,Superior Brown,11.82
2024-11-27,Bakery,83.41
2024-11-27,Brown,27.560000000000002
2024-11-27,Patent,45.86
2024-11-27,Superior,111.01
2024-11-27,Superior Brown,11.72
2024-11-28,Bakery,94.13000000000001
2024-11-28,Brown,31.08
2024-11-28,Patent,49.379999999999995
2024-11-28,Superior,108.39
2024-11-28,Superior Brown,11.4
2024-11-29,Bakery,74.88
2024-11-29,Brown,24.84
2024-11-29,Patent,48.5
2024-11-29,Superior,92.61
2024-11-29,Superior Brown,9.43
2024-11-30,Bakery,72.63
2024-11-30,Brown,22.6
2024-11-30,Patent,45.2
2024-11-30,Superior,82.97
2024-11-30,Superior Brown,9.83
2024-12-01,Bakery,93.47
2024-12-01,Brown,29.46
2024-12-01,Patent,48.0
2024-12-01,Superior,106.19999999999999
2024-12-01,Superior Brown,10.45
2024-12-02,Bakery,85.0
2024-12-02,Brown,25.42
2024-12-02,Patent,49.33
2024-12-02,Superior,112.03999999999999
2024-12-02,Superior Brown,11.35
2024-12-03,Bakery,82.53
2024-12-03,Brown,30.060000000000002
2024-12-03,Patent,50.31
2024-12-03,Superior,105.53999999999999
2024-12-03,Superior Brown,10.28
2024-12-04,Bakery,88.21000000000001
2024-12-04,Brown,30.409999999999997
2024-12-04,Patent,46.78
2024-12-04,Superior,105.94
2024-12-04,Superior Brown,10.49
2024-12-05,Bakery,80.93
2024-12-05,Brown,29.29
2024-12-05,Patent,52.059999999999995
2024-12-05,Superior,101.68
2024-12-05,Superior Brown,10.55
2024-12-06,Bakery,74.21000000000001
2024-12-06,Brown,24.08
2024-12-06,Patent,41.77
2024-12-06,Superior,87.1
2024-12-06,Superior Brown,10.18
2024-12-07,Bakery,71.36
2024-12-07,Brown,26.810000000000002
2024-12-07,Patent,47.12
2024-12-07,Superior,99.47
2024-12-07,Superior Brown,8.14
2024-12-08,Bakery,82.81
2024-12-08,Brown,30.21
2024-12-08,Patent,53.519999999999996
2024-12-08,Superior,110.34
2024-12-08,Superior Brown,11.91
2024-12-09,Bakery,93.42999999999999
2024-12-09,Brown,32.36
2024-12-09,Patent,54.32
2024-12-09,Superior,113.71000000000001
2024-12-09,Superior Brown,10.12
2024-12-10,Bakery,88.15
2024-12-10,Brown,30.520000000000003
2024-12-10,Patent,46.08
2024-12-10,Superior,114.79
2024-12-10,Superior Brown,11.55
2024-12-11,Bakery,91.19
2024-12-11,Brown,30.72
2024-12-11,Patent,52.33
2024-12-11,Superior,113.46000000000001
2024-12-11,Superior Brown,10.97
2024-12-12,Bakery,87.66
2024-12-12,Brown,29.090000000000003
2024-12-12,Patent,45.51
2024-12-12,Superior,115.0
2024-12-12,Superior Brown,11.26
2024-12-13,Bakery,77.89999999999999
2024-12-13,Brown,21.630000000000003
2024-12-13,Patent,47.129999999999995
2024-12-13,Superior,97.57
2024-12-13,Superior Brown,7.39
2024-12-14,Bakery,78.64
2024-12-14,Brown,23.34
2024-12-14,Patent,45.89
2024-12-14,Superior,99.38
2024-12-14,Superior Brown,9.6
2024-12-15,Bakery,91.99000000000001
2024-12-15,Brown,29.619999999999997
2024-12-15,Patent,55.300000000000004
2024-12-15,Superior,111.56
2024-12-15,Superior Brown,11.39
2024-12-16,Bakery,93.94
2024-12-16,Brown,28.659999999999997
2024-12-16,Patent,48.89
2024-12-16,Superior,123.42
2024-12-16,Superior Brown,10.66
2024-12-17,Bakery,92.09
2024-12-17,Brown,29.869999999999997
2024-12-17,Patent,55.010000000000005
2024-12-17,Superior,121.22
2024-12-17,Superior Brown,10.15
2024-12-18,Bakery,89.94
2024-12-18,Brown,31.39
2024-12-18,Patent,54.16
2024-12-18,Superior,113.71
2024-12-18,Superior Brown,12.21
2024-12-19,Bakery,90.16
2024-12-19,Brown,31.519999999999996
2024-12-19,Patent,46.93
2024-12-19,Superior,124.31
2024-12-19,Superior Brown,10.59
2024-12-20,Bakery,72.21000000000001
2024-12-20,Brown,22.53
2024-12-20,Patent,36.95
2024-12-20,Superior,93.94
2024-12-20,Superior Brown,8.26
2024-12-21,Bakery,78.97
2024-12-21,Brown,26.79
2024-12-21,Patent,44.75
2024-12-21,Superior,91.98
2024-12-21,Superior Brown,8.86
2024-12-22,Bakery,96.13
2024-12-22,Brown,27.060000000000002
2024-12-22,Patent,53.41
2024-12-22,Superior,119.42
2024-12-22,Superior Brown,10.57
2024-12-23,Bakery,82.19
2024-12-23,Brown,30.4
2024-12-23,Patent,48.59
2024-12-23,Superior,122.65
2024-12-23,Superior Brown,11.76
2024-12-24,Bakery,93.77000000000001
2024-12-24,Brown,29.18
2024-12-24,Patent,56.489999999999995
2024-12-24,Superior,112.37
2024-12-24,Superior Brown,10.39
2024-12-25,Bakery,99.07
2024-12-25,Brown,23.310000000000002
2024-12-25,Patent,54.58
2024-12-25,Superior,120.33
2024-12-25,Superior Brown,12.84
2024-12-26,Bakery,103.75999999999999
2024-12-26,Brown,31.520000000000003
2024-12-26,Patent,51.11
2024-12-26,Superior,119.49
2024-12-26,Superior Brown,9.93
2024-12-27,Bakery,67.77
2024-12-27,Brown,28.01
2024-12-27,Patent,43.01
2024-12-27,Superior,91.56
2024-12-27,Superior Brown,7.93
2024-12-28,Bakery,71.65
2024-12-28,Brown,23.66
2024-12-28,Patent,43.95
2024-12-28,Superior,105.83
2024-12-28,Superior Brown,9.82
2024-12-29,Bakery,93.28
2024-12-29,Brown,30.36
2024-12-29,Patent,56.260000000000005
2024-12-29,Superior,116.95
2024-12-29,Superior Brown,8.68
2024-12-30,Bakery,93.5
2024-12-30,Brown,31.7
2024-12-30,Patent,52.79
2024-12-30,Superior,129.14
2024-12-30,Superior Brown,9.19
2024-12-31,Bakery,87.35
2024-12-31,Brown,25.54
2024-12-31,Patent,50.5
2024-12-31,Superior,117.46000000000001
2024-12-31,Superior Brown,10.17
2025-01-01,Bakery,97.15
2025-01-01,Brown,33.769999999999996
2025-01-01,Patent,55.83
2025-01-01,Superior,119.32
2025-01-01,Superior Brown,12.13
2025-01-02,Bakery,100.37
2025-01-02,Brown,32.620000000000005
2025-01-02,Patent,54.95
2025-01-02,Superior,113.97
2025-01-02,Superior Brown,10.93
2025-01-03,Bakery,83.53999999999999
2025-01-03,Brown,26.6
2025-01-03,Patent,42.5
2025-01-03,Superior,107.39
2025-01-03,Superior Brown,8.7
2025-01-04,Bakery,83.5
2025-01-04,Brown,24.490000000000002
2025-01-04,Patent,50.8
2025-01-04,Superior,99.91
2025-01-04,Superior Brown,10.81
2025-01-05,Bakery,89.53999999999999
2025-01-05,Brown,29.1
2025-01-05,Patent,60.949999999999996
2025-01-05,Superior,124.91
2025-01-05,Superior Brown,11.78
2025-01-06,Bakery,92.08
2025-01-06,Brown,29.490000000000002
2025-01-06,Patent,47.230000000000004
2025-01-06,Superior,115.98
2025-01-06,Superior Brown,13.09
2025-01-07,Bakery,99.82
2025-01-07,Brown,28.47
2025-01-07,Patent,51.269999999999996
2025-01-07,Superior,117.22
2025-01-07,Superior Brown,12.59
2025-01-08,Bakery,99.98
2025-01-08,Brown,35.53
2025-01-08,Patent,59.510000000000005
2025-01-08,Superior,127.83
2025-01-08,Superior Brown,12.94
2025-01-09,Bakery,94.24000000000001
2025-01-09,Brown,28.08
2025-01-09,Patent,51.41
2025-01-09,Superior,120.11
2025-01-09,Superior Brown,12.36
2025-01-10,Bakery,84.43
2025-01-10,Brown,27.84
2025-01-10,Patent,51.99
2025-01-10,Superior,108.57
2025-01-10,Superior Brown,10.29
2025-01-11,Bakery,82.62
2025-01-11,Brown,28.49
2025-01-11,Patent,49.01
2025-01-11,Superior,99.25
2025-01-11,Superior Brown,10.46
2025-01-12,Bakery,94.9
2025-01-12,Brown,31.45
2025-01-12,Patent,53.900000000000006
2025-01-12,Superior,118.67
2025-01-12,Superior Brown,9.92
2025-01-13,Bakery,92.28999999999999
2025-01-13,Brown,31.77
2025-01-13,Patent,60.08
2025-01-13,Superior,130.07999999999998
2025-01-13,Superior Brown,14.41
2025-01-14,Bakery,106.88
2025-01-14,Brown,35.83
2025-01-14,Patent,55.36
2025-01-14,Superior,125.65
2025-01-14,Superior Brown,12.16
2025-01-15,Bakery,90.56
2025-01-15,Brown,31.71
2025-01-15,Patent,53.94
2025-01-15,Superior,114.66
2025-01-15,Superior Brown,11.68
2025-01-16,Bakery,101.32
2025-01-16,Brown,33.63
2025-01-16,Patent,50.94
2025-01-16,Superior,121.56
2025-01-16,Superior Brown,13.81
2025-01-17,Bakery,83.1
2025-01-17,Brown,27.259999999999998
2025-01-17,Patent,50.93
2025-01-17,Superior,95.27
2025-01-17,Superior Brown,11.17
2025-01-18,Bakery,82.15
2025-01-18,Brown,29.67
2025-01-18,Patent,41.959999999999994
2025-01-18,Superior,110.26
2025-01-18,Superior Brown,9.62
2025-01-19,Bakery,103.8
2025-01-19,Brown,34.84
2025-01-19,Patent,45.83
2025-01-19,Superior,124.45
2025-01-19,Superior Brown,10.04
2025-01-20,Bakery,107.8
2025-01-20,Brown,30.56
2025-01-20,Patent,56.599999999999994
2025-01-20,Superior,121.24
2025-01-20,Superior Brown,12.59
2025-01-21,Bakery,97.17
2025-01-21,Brown,32.06
2025-01-21,Patent,50.58
2025-01-21,Superior,122.22
2025-01-21,Superior Brown,11.06
2025-01-22,Bakery,100.1
2025-01-22,Brown,32.89
2025-01-22,Patent,51.559999999999995
2025-01-22,Superior,117.9
2025-01-22,Superior Brown,13.5
2025-01-23,Bakery,97.04
2025-01-23,Brown,26.91
2025-01-23,Patent,64.88
2025-01-23,Superior,128.63
2025-01-23,Superior Brown,11.17
2025-01-24,Bakery,84.08
2025-01-24,Brown,26.759999999999998
2025-01-24,Patent,45.66
2025-01-24,Superior,111.27
2025-01-24,Superior Brown,10.86
2025-01-25,Bakery,83.81
2025-01-25,Brown,26.41
2025-01-25,Patent,48.04
2025-01-25,Superior,128.47
2025-01-25,Superior Brown,11.02
2025-01-26,Bakery,98.31
2025-01-26,Brown,32.089999999999996
2025-01-26,Patent,56.78
2025-01-26,Superior,126.93
2025-01-26,Superior Brown,11.83
2025-01-27,Bakery,99.96
2025-01-27,Brown,37.07
2025-01-27,Patent,59.019999999999996
2025-01-27,Superior,134.69
2025-01-27,Superior Brown,13.72
2025-01-28,Bakery,98.25
2025-01-28,Brown,32.78
2025-01-28,Patent,59.900000000000006
2025-01-28,Superior,129.64
2025-01-28,Superior Brown,12.59
2025-01-29,Bakery,90.08
2025-01-29,Brown,30.98
2025-01-29,Patent,55.3
2025-01-29,Superior,124.16999999999999
2025-01-29,Superior Brown,12.61
2025-01-30,Bakery,105.06
2025-01-30,Brown,31.23
2025-01-30,Patent,57.06
2025-01-30,Superior,127.4
2025-01-30,Superior Brown,13.14
2025-01-31,Bakery,81.34
2025-01-31,Brown,30.04
2025-01-31,Patent,49.25
2025-01-31,Superior,103.07000000000001
2025-01-31,Superior Brown,12.16
2025-02-01,Bakery,88.13
2025-02-01,Brown,28.57
2025-02-01,Patent,47.66
2025-02-01,Superior,111.12
2025-02-01,Superior Brown,11.84
2025-02-02,Bakery,108.67
2025-02-02,Brown,33.46
2025-02-02,Patent,51.739999999999995
2025-02-02,Superior,136.42
2025-02-02,Superior Brown,13.46
2025-02-03,Bakery,98.39
2025-02-03,Brown,33.88
2025-02-03,Patent,57.64
2025-02-03,Superior,129.92000000000002
2025-02-03,Superior Brown,11.66
2025-02-04,Bakery,108.05
2025-02-04,Brown,35.19
2025-02-04,Patent,51.620000000000005
2025-02-04,Superior,116.81
2025-02-04,Superior Brown,13.2
2025-02-05,Bakery,96.06
2025-02-05,Brown,31.67
2025-02-05,Patent,62.760000000000005
2025-02-05,Superior,127.48
2025-02-05,Superior Brown,13.31
2025-02-06,Bakery,105.95
2025-02-06,Brown,37.33
2025-02-06,Patent,59.120000000000005
2025-02-06,Superior,141.3
2025-02-06,Superior Brown,12.5
2025-02-07,Bakery,87.61
2025-02-07,Brown,27.47
2025-02-07,Patent,44.76
2025-02-07,Superior,104.06
2025-02-07,Superior Brown,10.06
2025-02-08,Bakery,92.08
2025-02-08,Brown,30.119999999999997
2025-02-08,Patent,52.12
2025-02-08,Superior,112.22
2025-02-08,Superior Brown,11.54
2025-02-09,Bakery,109.22
2025-02-09,Brown,39.4
2025-02-09,Patent,63.35
2025-02-09,Superior,131.25
2025-02-09,Superior Brown,12.27
2025-02-10,Bakery,100.03
2025-02-10,Brown,34.24
2025-02-10,Patent,58.43000000000001
2025-02-10,Superior,125.56
2025-02-10,Superior Brown,12.06
2025-02-11,Bakery,90.71000000000001
2025-02-11,Brown,32.51
2025-02-11,Patent,56.120000000000005
2025-02-11,Superior,139.87
2025-02-11,Superior Brown,11.24
2025-02-12,Bakery,97.85000000000001
2025-02-12,Brown,36.95
2025-02-12,Patent,58.3
2025-02-12,Superior,128.92
2025-02-12,Superior Brown,13.44
2025-02-13,Bakery,100.82
2025-02-13,Brown,33.019999999999996
2025-02-13,Patent,58.18
2025-02-13,Superior,124.56
2025-02-13,Superior Brown,12.04
2025-02-14,Bakery,86.24
2025-02-14,Brown,28.22
2025-02-14,Patent,52.67
2025-02-14,Superior,115.01
2025-02-14,Superior Brown,9.67
2025-02-15,Bakery,86.71000000000001
2025-02-15,Brown,25.770000000000003
2025-02-15,Patent,43.35
2025-02-15,Superior,107.29
2025-02-15,Superior Brown,12.23
2025-02-16,Bakery,95.61999999999999
2025-02-16,Brown,34.34
2025-02-16,Patent,55.17
2025-02-16,Superior,136.0
2025-02-16,Superior Brown,12.24
2025-02-17,Bakery,109.12
2025-02-17,Brown,32.63
2025-02-17,Patent,67.33
2025-02-17,Superior,131.22
2025-02-17,Superior Brown,11.96
2025-02-18,Bakery,101.74
2025-02-18,Brown,38.47
2025-02-18,Patent,56.25
2025-02-18,Superior,128.45
2025-02-18,Superior Brown,12.88
2025-02-19,Bakery,96.53999999999999
2025-02-19,Brown,36.16
2025-02-19,Patent,69.28999999999999
2025-02-19,Superior,140.4
2025-02-19,Superior Brown,11.48
2025-02-20,Bakery,101.23
2025-02-20,Brown,40.15
2025-02-20,Patent,57.21000000000001
2025-02-20,Superior,138.32999999999998
2025-02-20,Superior Brown,12.73
2025-02-21,Bakery,89.57
2025-02-21,Brown,25.740000000000002
2025-02-21,Patent,54.129999999999995
2025-02-21,Superior,116.08
2025-02-21,Superior Brown,10.51
2025-02-22,Bakery,89.67
2025-02-22,Brown,31.720000000000002
2025-02-22,Patent,49.46
2025-02-22,Superior,112.79
2025-02-22,Superior Brown,11.06
2025-02-23,Bakery,107.26
2025-02-23,Brown,35.84
2025-02-23,Patent,57.699999999999996
2025-02-23,Superior,122.56
2025-02-23,Superior Brown,12.79
2025-02-24,Bakery,112.83
2025-02-24,Brown,31.07
2025-02-24,Patent,56.96000000000001
2025-02-24,Superior,134.92000000000002
2025-02-24,Superior Brown,11.35
2025-02-25,Bakery,104.53999999999999
2025-02-25,Brown,35.370000000000005
2025-02-25,Patent,55.34
2025-02-25,Superior,139.61
2025-02-25,Superior Brown,12.1
2025-02-26,Bakery,103.49
2025-02-26,Brown,36.34
2025-02-26,Patent,61.95
2025-02-26,Superior,137.24
2025-02-26,Superior Brown,13.62
2025-02-27,Bakery,105.65
2025-02-27,Brown,37.19
2025-02-27,Patent,50.92
2025-02-27,Superior,140.28
2025-02-27,Superior Brown,14.82
2025-02-28,Bakery,87.84
2025-02-28,Brown,31.24
2025-02-28,Patent,53.91
2025-02-28,Superior,113.19999999999999
2025-02-28,Superior Brown,8.48
2025-03-01,Bakery,209.66
2025-03-01,Brown,74.91
2025-03-01,Patent,117.96000000000001
2025-03-01,Superior,296.52
2025-03-01,Superior Brown,24.05
2025-03-02,Bakery,250.63
2025-03-02,Brown,91.56
2025-03-02,Patent,131.48000000000002
2025-03-02,Superior,338.41
2025-03-02,Superior Brown,35.99
2025-03-03,Bakery,272.0
2025-03-03,Brown,97.28999999999999
2025-03-03,Patent,156.34
2025-03-03,Superior,304.06
2025-03-03,Superior Brown,34.79
2025-03-04,Bakery,278.06
2025-03-04,Brown,98.32
2025-03-04,Patent,137.68
2025-03-04,Superior,315.58
2025-03-04,Superior Brown,26.22
2025-03-05,Bakery,261.85
2025-03-05,Brown,92.28999999999999
2025-03-05,Patent,156.42000000000002
2025-03-05,Superior,334.97
2025-03-05,Superior Brown,30.65
2025-03-06,Bakery,259.89
2025-03-06,Brown,94.94
2025-03-06,Patent,145.8
2025-03-06,Superior,362.62
2025-03-06,Superior Brown,35.21
2025-03-07,Bakery,201.27
2025-03-07,Brown,78.69
2025-03-07,Patent,127.77
2025-03-07,Superior,283.36
2025-03-07,Superior Brown,28.14
2025-03-08,Bakery,227.34
2025-03-08,Brown,81.17
2025-03-08,Patent,123.29
2025-03-08,Superior,269.25
2025-03-08,Superior Brown,25.66
2025-03-09,Bakery,261.9
2025-03-09,Brown,84.71000000000001
2025-03-09,Patent,159.41
2025-03-09,Superior,345.81
2025-03-09,Superior Brown,33.69
2025-03-10,Bakery,245.44
2025-03-10,Brown,78.48
2025-03-10,Patent,155.42000000000002
2025-03-10,Superior,327.35
2025-03-10,Superior Brown,27.78
2025-03-11,Bakery,249.07999999999998
2025-03-11,Brown,90.77000000000001
2025-03-11,Patent,156.2
2025-03-11,Superior,349.96
2025-03-11,Superior Brown,31.0
2025-03-12,Bakery,265.37
2025-03-12,Brown,86.59
2025-03-12,Patent,156.48
2025-03-12,Superior,349.47
2025-03-12,Superior Brown,28.3
2025-03-13,Bakery,263.49
2025-03-13,Brown,88.81
2025-03-13,Patent,153.99
2025-03-13,Superior,318.71000000000004
2025-03-13,Superior Brown,35.52
2025-03-14,Bakery,210.61
2025-03-14,Brown,85.0
2025-03-14,Patent,124.52000000000001
2025-03-14,Superior,276.42
2025-03-14,Superior Brown,27.72
2025-03-15,Bakery,242.43
2025-03-15,Brown,85.74
2025-03-15,Patent,129.70999999999998
2025-03-15,Superior,262.56
2025-03-15,Superior Brown,27.4
2025-03-16,Bakery,265.47
2025-03-16,Brown,82.37
2025-03-16,Patent,149.84
2025-03-16,Superior,330.21
2025-03-16,Superior Brown,33.23
2025-03-17,Bakery,259.01
2025-03-17,Brown,103.94
2025-03-17,Patent,140.76
2025-03-17,Superior,334.7
2025-03-17,Superior Brown,29.59
2025-03-18,Bakery,261.61
2025-03-18,Brown,87.28999999999999
2025-03-18,Patent,146.93
2025-03-18,Superior,340.62
2025-03-18,Superior Brown,30.49
2025-03-19,Bakery,236.10999999999999
2025-03-19,Brown,92.25
2025-03-19,Patent,152.4
2025-03-19,Superior,357.02
2025-03-19,Superior Brown,34.41
2025-03-20,Bakery,261.43
2025-03-20,Brown,91.57
2025-03-20,Patent,151.10000000000002
2025-03-20,Superior,316.68
2025-03-20,Superior Brown,30.56
2025-03-21,Bakery,236.4
2025-03-21,Brown,70.46
2025-03-21,Patent,126.22
2025-03-21,Superior,292.28
2025-03-21,Superior Brown,22.64
2025-03-22,Bakery,199.53
2025-03-22,Brown,77.03
2025-03-22,Patent,131.57
2025-03-22,Superior,294.57
2025-03-22,Superior Brown,24.74
2025-03-23,Bakery,250.05
2025-03-23,Brown,86.49
2025-03-23,Patent,149.07999999999998
2025-03-23,Superior,362.96000000000004
2025-03-23,Superior Brown,31.17
2025-03-24,Bakery,247.14000000000001
2025-03-24,Brown,86.83
2025-03-24,Patent,148.42
2025-03-24,Superior,334.78000000000003
2025-03-24,Superior Brown,28.09
2025-03-25,Bakery,284.23
2025-03-25,Brown,88.03
2025-03-25,Patent,145.8
2025-03-25,Superior,340.03
2025-03-25,Superior Brown,34.63
2025-03-26,Bakery,256.67
2025-03-26,Brown,91.16
2025-03-26,Patent,151.29
2025-03-26,Superior,329.73
2025-03-26,Superior Brown,30.9
2025-03-27,Bakery,266.46
2025-03-27,Brown,101.72
2025-03-27,Patent,149.67000000000002
2025-03-27,Superior,335.82
2025-03-27,Superior Brown,36.16
2025-03-28,Bakery,230.18
2025-03-28,Brown,67.36
2025-03-28,Patent,130.88
2025-03-28,Superior,291.75
2025-03-28,Superior Brown,24.22
2025-03-29,Bakery,224.62
2025-03-29,Brown,80.39
2025-03-29,Patent,144.55
2025-03-29,Superior,284.93
2025-03-29,Superior Brown,28.39
2025-03-30,Bakery,240.89000000000001
2025-03-30,Brown,80.86
2025-03-30,Patent,164.27
2025-03-30,Superior,348.84
2025-03-30,Superior Brown,31.21
2025-03-31,Bakery,106.44
2025-03-31,Brown,38.620000000000005
2025-03-31,Patent,60.91
2025-03-31,Superior,139.31
2025-03-31,Superior Brown,15.59
2025-04-01,Bakery,98.34
2025-04-01,Brown,44.05
2025-04-01,Patent,62.94
2025-04-01,Superior,134.54
2025-04-01,Superior Brown,14.9
2025-04-02,Bakery,104.45
2025-04-02,Brown,40.3
2025-04-02,Patent,58.31
2025-04-02,Superior,132.34
2025-04-02,Superior Brown,14.63
2025-04-03,Bakery,91.89999999999999
2025-04-03,Brown,36.19
2025-04-03,Patent,59.75
2025-04-03,Superior,141.62
2025-04-03,Superior Brown,11.52
2025-04-04,Bakery,98.39
2025-04-04,Brown,32.86
2025-04-04,Patent,50.849999999999994
2025-04-04,Superior,115.69
2025-04-04,Superior Brown,12.64
2025-04-05,Bakery,85.16
2025-04-05,Brown,28.72
