date,flour_type,required_tons,recipe_id,allocation_pct,notes,recipe_tons
2022-09-07,Superior Brown,10.41,R3,1.0,Only recipe,10.41
2022-09-08,Superior Brown,8.25,R3,1.0,Only recipe,8.25
2022-09-09,Superior Brown,7.81,R3,1.0,Only recipe,7.81
2022-09-10,Superior Brown,6.38,R3,1.0,Only recipe,6.38
2022-09-11,Superior Brown,9.92,R3,1.0,Only recipe,9.92
2022-09-12,Superior Brown,10.72,R3,1.0,Only recipe,10.72
2022-09-13,Superior Brown,8.6,R3,1.0,Only recipe,8.6
2022-09-14,Superior Brown,9.86,R3,1.0,Only recipe,9.86
2022-09-15,Superior Brown,9.91,R3,1.0,Only recipe,9.91
2022-09-16,Superior Brown,6.79,R3,1.0,Only recipe,6.79
2022-09-17,Superior Brown,8.04,R3,1.0,Only recipe,8.04
2022-09-18,Superior Brown,8.86,R3,1.0,Only recipe,8.86
2022-09-19,Superior Brown,9.81,R3,1.0,Only recipe,9.81
2022-09-20,Superior Brown,9.89,R3,1.0,Only recipe,9.89
2022-09-21,Superior Brown,8.61,R3,1.0,Only recipe,8.61
2022-09-22,Superior Brown,7.68,R3,1.0,Only recipe,7.68
2022-09-23,Superior Brown,7.27,R3,1.0,Only recipe,7.27
2022-09-24,Superior Brown,8.45,R3,1.0,Only recipe,8.45
2022-09-25,Superior Brown,8.56,R3,1.0,Only recipe,8.56
2022-09-26,Superior Brown,8.7,R3,1.0,Only recipe,8.7
2022-09-27,Superior Brown,8.52,R3,1.0,Only recipe,8.52
2022-09-28,Superior Brown,7.79,R3,1.0,Only recipe,7.79
2022-09-29,Superior Brown,8.69,R3,1.0,Only recipe,8.69
2022-09-30,Superior Brown,9.02,R3,1.0,Only recipe,9.02
2022-10-01,Superior Brown,7.52,R3,1.0,Only recipe,7.52
2022-10-02,Superior Brown,8.2,R3,1.0,Only recipe,8.2
2022-10-03,Superior Brown,9.44,R3,1.0,Only recipe,9.44
2022-10-04,Superior Brown,8.21,R3,1.0,Only recipe,8.21
2022-10-05,Superior Brown,10.19,R3,1.0,Only recipe,10.19
2022-10-06,Superior Brown,8.14,R3,1.0,Only recipe,8.14
2022-10-07,Superior Brown,7.63,R3,1.0,Only recipe,7.63
2022-10-08,Superior Brown,7.17,R3,1.0,Only recipe,7.17
2022-10-09,Superior Brown,8.55,R3,1.0,Only recipe,8.55
2022-10-10,Superior Brown,10.12,R3,1.0,Only recipe,10.12
2022-10-11,Superior Brown,7.63,R3,1.0,Only recipe,7.63
2022-10-12,Superior Brown,10.39,R3,1.0,Only recipe,10.39
2022-10-13,Superior Brown,8.5,R3,1.0,Only recipe,8.5
2022-10-14,Superior Brown,7.07,R3,1.0,Only recipe,7.07
2022-10-15,Superior Brown,8.23,R3,1.0,Only recipe,8.23
2022-10-16,Superior Brown,9.77,R3,1.0,Only recipe,9.77
2022-10-17,Superior Brown,9.49,R3,1.0,Only recipe,9.49
2022-10-18,Superior Brown,10.91,R3,1.0,Only recipe,10.91
2022-10-19,Superior Brown,9.67,R3,1.0,Only recipe,9.67
2022-10-20,Superior Brown,9.81,R3,1.0,Only recipe,9.81
2022-10-21,Superior Brown,7.96,R3,1.0,Only recipe,7.96
2022-10-22,Superior Brown,7.64,R3,1.0,Only recipe,7.64
2022-10-23,Superior Brown,10.8,R3,1.0,Only recipe,10.8
2022-10-24,Superior Brown,10.26,R3,1.0,Only recipe,10.26
2022-10-25,Superior Brown,8.2,R3,1.0,Only recipe,8.2
2022-10-26,Superior Brown,8.87,R3,1.0,Only recipe,8.87
2022-10-27,Superior Brown,9.87,R3,1.0,Only recipe,9.87
2022-10-28,Superior Brown,7.64,R3,1.0,Only recipe,7.64
2022-10-29,Superior Brown,8.1,R3,1.0,Only recipe,8.1
2022-10-30,Superior Brown,9.07,R3,1.0,Only recipe,9.07
2022-10-31,Superior Brown,8.33,R3,1.0,Only recipe,8.33
2022-11-01,Superior Brown,9.9,R3,1.0,Only recipe,9.9
2022-11-02,Superior Brown,9.89,R3,1.0,Only recipe,9.89
2022-11-03,Superior Brown,10.54,R3,1.0,Only recipe,10.54
2022-11-04,Superior Brown,7.89,R3,1.0,Only recipe,7.89
2022-11-05,Superior Brown,9.2,R3,1.0,Only recipe,9.2
2022-11-06,Superior Brown,10.46,R3,1.0,Only recipe,10.46
2022-11-07,Superior Brown,9.22,R3,1.0,Only recipe,9.22
2022-11-08,Superior Brown,9.44,R3,1.0,Only recipe,9.44
2022-11-09,Superior Brown,9.22,R3,1.0,Only recipe,9.22
2022-11-10,Superior Brown,8.97,R3,1.0,Only recipe,8.97
2022-11-11,Superior Brown,7.2,R3,1.0,Only recipe,7.2
2022-11-12,Superior Brown,7.97,R3,1.0,Only recipe,7.97
2022-11-13,Superior Brown,9.6,R3,1.0,Only recipe,9.6
2022-11-14,Superior Brown,9.74,R3,1.0,Only recipe,9.74
2022-11-15,Superior Brown,8.5,R3,1.0,Only recipe,8.5
2022-11-16,Superior Brown,9.65,R3,1.0,Only recipe,9.65
2022-11-17,Superior Brown,9.49,R3,1.0,Only recipe,9.49
2022-11-18,Superior Brown,9.4,R3,1.0,Only recipe,9.4
2022-11-19,Superior Brown,8.11,R3,1.0,Only recipe,8.11
2022-11-20,Superior Brown,10.6,R3,1.0,Only recipe,10.6
2022-11-21,Superior Brown,8.59,R3,1.0,Only recipe,8.59
2022-11-22,Superior Brown,10.05,R3,1.0,Only recipe,10.05
2022-11-23,Superior Brown,10.6,R3,1.0,Only recipe,10.6
2022-11-24,Superior Brown,10.34,R3,1.0,Only recipe,10.34
2022-11-25,Superior Brown,7.9,R3,1.0,Only recipe,7.9
2022-11-26,Superior Brown,8.33,R3,1.0,Only recipe,8.33
2022-11-27,Superior Brown,12.5,R3,1.0,Only recipe,12.5
2022-11-28,Superior Brown,9.74,R3,1.0,Only recipe,9.74
2022-11-29,Superior Brown,8.82,R3,1.0,Only recipe,8.82
2022-11-30,Superior Brown,10.09,R3,1.0,Only recipe,10.09
2022-12-01,Superior Brown,8.95,R3,1.0,Only recipe,8.95
2022-12-02,Superior Brown,7.94,R3,1.0,Only recipe,7.94
2022-12-03,Superior Brown,8.67,R3,1.0,Only recipe,8.67
2022-12-04,Superior Brown,9.9,R3,1.0,Only recipe,9.9
2022-12-05,Superior Brown,10.48,R3,1.0,Only recipe,10.48
2022-12-06,Superior Brown,11.5,R3,1.0,Only recipe,11.5
2022-12-07,Superior Brown,10.95,R3,1.0,Only recipe,10.95
2022-12-08,Superior Brown,9.92,R3,1.0,Only recipe,9.92
2022-12-09,Superior Brown,8.35,R3,1.0,Only recipe,8.35
2022-12-10,Superior Brown,7.76,R3,1.0,Only recipe,7.76
2022-12-11,Superior Brown,11.31,R3,1.0,Only recipe,11.31
2022-12-12,Superior Brown,9.36,R3,1.0,Only recipe,9.36
2022-12-13,Superior Brown,10.11,R3,1.0,Only recipe,10.11
2022-12-14,Superior Brown,11.08,R3,1.0,Only recipe,11.08
2022-12-15,Superior Brown,12.47,R3,1.0,Only recipe,12.47
2022-12-16,Superior Brown,9.0,R3,1.0,Only recipe,9.0
2022-12-17,Superior Brown,8.23,R3,1.0,Only recipe,8.23
2022-12-18,Superior Brown,10.58,R3,1.0,Only recipe,10.58
2022-12-19,Superior Brown,7.79,R3,1.0,Only recipe,7.79
2022-12-20,Superior Brown,10.06,R3,1.0,Only recipe,10.06
2022-12-21,Superior Brown,11.58,R3,1.0,Only recipe,11.58
2022-12-22,Superior Brown,9.9,R3,1.0,Only recipe,9.9
2022-12-23,Superior Brown,7.57,R3,1.0,Only recipe,7.57
2022-12-24,Superior Brown,9.09,R3,1.0,Only recipe,9.09
2022-12-25,Superior Brown,10.17,R3,1.0,Only recipe,10.17
2022-12-26,Superior Brown,10.03,R3,1.0,Only recipe,10.03
2022-12-27,Superior Brown,11.12,R3,1.0,Only recipe,11.12
2022-12-28,Superior Brown,11.52,R3,1.0,Only recipe,11.52
2022-12-29,Superior Brown,10.87,R3,1.0,Only recipe,10.87
2022-12-30,Superior Brown,8.74,R3,1.0,Only recipe,8.74
2022-12-31,Superior Brown,8.41,R3,1.0,Only recipe,8.41
2023-01-01,Superior Brown,11.34,R3,1.0,Only recipe,11.34
2023-01-02,Superior Brown,11.9,R3,1.0,Only recipe,11.9
2023-01-03,Superior Brown,10.94,R3,1.0,Only recipe,10.94
2023-01-04,Superior Brown,12.04,R3,1.0,Only recipe,12.04
2023-01-05,Superior Brown,12.01,R3,1.0,Only recipe,12.01
2023-01-06,Superior Brown,8.55,R3,1.0,Only recipe,8.55
2023-01-07,Superior Brown,9.87,R3,1.0,Only recipe,9.87
2023-01-08,Superior Brown,11.75,R3,1.0,Only recipe,11.75
2023-01-09,Superior Brown,12.95,R3,1.0,Only recipe,12.95
2023-01-10,Superior Brown,10.93,R3,1.0,Only recipe,10.93
2023-01-11,Superior Brown,10.59,R3,1.0,Only recipe,10.59
2023-01-12,Superior Brown,11.65,R3,1.0,Only recipe,11.65
2023-01-13,Superior Brown,9.56,R3,1.0,Only recipe,9.56
2023-01-14,Superior Brown,9.15,R3,1.0,Only recipe,9.15
2023-01-15,Superior Brown,10.95,R3,1.0,Only recipe,10.95
2023-01-16,Superior Brown,9.48,R3,1.0,Only recipe,9.48
2023-01-17,Superior Brown,9.65,R3,1.0,Only recipe,9.65
2023-01-18,Superior Brown,10.73,R3,1.0,Only recipe,10.73
2023-01-19,Superior Brown,11.98,R3,1.0,Only recipe,11.98
2023-01-20,Superior Brown,9.11,R3,1.0,Only recipe,9.11
2023-01-21,Superior Brown,9.87,R3,1.0,Only recipe,9.87
2023-01-22,Superior Brown,11.34,R3,1.0,Only recipe,11.34
2023-01-23,Superior Brown,13.59,R3,1.0,Only recipe,13.59
2023-01-24,Superior Brown,10.48,R3,1.0,Only recipe,10.48
2023-01-25,Superior Brown,13.26,R3,1.0,Only recipe,13.26
2023-01-26,Superior Brown,10.73,R3,1.0,Only recipe,10.73
2023-01-27,Superior Brown,10.23,R3,1.0,Only recipe,10.23
2023-01-28,Superior Brown,10.59,R3,1.0,Only recipe,10.59
2023-01-29,Superior Brown,12.2,R3,1.0,Only recipe,12.2
2023-01-30,Superior Brown,10.96,R3,1.0,Only recipe,10.96
2023-01-31,Superior Brown,12.82,R3,1.0,Only recipe,12.82
2023-02-01,Superior Brown,11.17,R3,1.0,Only recipe,11.17
2023-02-02,Superior Brown,11.18,R3,1.0,Only recipe,11.18
2023-02-03,Superior Brown,10.56,R3,1.0,Only recipe,10.56
2023-02-04,Superior Brown,11.24,R3,1.0,Only recipe,11.24
2023-02-05,Superior Brown,10.73,R3,1.0,Only recipe,10.73
2023-02-06,Superior Brown,12.18,R3,1.0,Only recipe,12.18
2023-02-07,Superior Brown,13.04,R3,1.0,Only recipe,13.04
2023-02-08,Superior Brown,9.96,R3,1.0,Only recipe,9.96
2023-02-09,Superior Brown,12.12,R3,1.0,Only recipe,12.12
2023-02-10,Superior Brown,10.44,R3,1.0,Only recipe,10.44
2023-02-11,Superior Brown,10.36,R3,1.0,Only recipe,10.36
2023-02-12,Superior Brown,12.67,R3,1.0,Only recipe,12.67
2023-02-13,Superior Brown,13.21,R3,1.0,Only recipe,13.21
2023-02-14,Superior Brown,11.98,R3,1.0,Only recipe,11.98
2023-02-15,Superior Brown,12.67,R3,1.0,Only recipe,12.67
2023-02-16,Superior Brown,12.28,R3,1.0,Only recipe,12.28
2023-02-17,Superior Brown,10.09,R3,1.0,Only recipe,10.09
2023-02-18,Superior Brown,10.48,R3,1.0,Only recipe,10.48
2023-02-19,Superior Brown,11.18,R3,1.0,Only recipe,11.18
2023-02-20,Superior Brown,12.85,R3,1.0,Only recipe,12.85
2023-02-21,Superior Brown,12.38,R3,1.0,Only recipe,12.38
2023-02-22,Superior Brown,13.0,R3,1.0,Only recipe,13.0
2023-02-23,Superior Brown,15.01,R3,1.0,Only recipe,15.01
2023-02-24,Superior Brown,11.81,R3,1.0,Only recipe,11.81
2023-02-25,Superior Brown,12.22,R3,1.0,Only recipe,12.22
2023-02-26,Superior Brown,13.1,R3,1.0,Only recipe,13.1
2023-02-27,Superior Brown,13.2,R3,1.0,Only recipe,13.2
2023-02-28,Superior Brown,12.2,R3,1.0,Only recipe,12.2
2023-03-01,Superior Brown,13.52,R3,1.0,Only recipe,13.52
2023-03-02,Superior Brown,10.95,R3,1.0,Only recipe,10.95
2023-03-03,Superior Brown,11.17,R3,1.0,Only recipe,11.17
2023-03-04,Superior Brown,9.48,R3,1.0,Only recipe,9.48
2023-03-05,Superior Brown,13.68,R3,1.0,Only recipe,13.68
2023-03-06,Superior Brown,11.73,R3,1.0,Only recipe,11.73
2023-03-07,Superior Brown,14.38,R3,1.0,Only recipe,14.38
2023-03-08,Superior Brown,13.12,R3,1.0,Only recipe,13.12
2023-03-09,Superior Brown,12.88,R3,1.0,Only recipe,12.88
2023-03-10,Superior Brown,10.4,R3,1.0,Only recipe,10.4
2023-03-11,Superior Brown,9.95,R3,1.0,Only recipe,9.95
2023-03-12,Superior Brown,10.86,R3,1.0,Only recipe,10.86
2023-03-13,Superior Brown,11.15,R3,1.0,Only recipe,11.15
2023-03-14,Superior Brown,12.35,R3,1.0,Only recipe,12.35
2023-03-15,Superior Brown,11.57,R3,1.0,Only recipe,11.57
2023-03-16,Superior Brown,16.19,R3,1.0,Only recipe,16.19
2023-03-17,Superior Brown,10.93,R3,1.0,Only recipe,10.93
2023-03-18,Superior Brown,11.26,R3,1.0,Only recipe,11.26
2023-03-19,Superior Brown,10.91,R3,1.0,Only recipe,10.91
2023-03-20,Superior Brown,12.59,R3,1.0,Only recipe,12.59
2023-03-21,Superior Brown,11.17,R3,1.0,Only recipe,11.17
2023-03-22,Superior Brown,12.02,R3,1.0,Only recipe,12.02
2023-03-23,Superior Brown,31.8,R3,1.0,Only recipe,31.8
2023-03-24,Superior Brown,21.0,R3,1.0,Only recipe,21.0
2023-03-25,Superior Brown,26.15,R3,1.0,Only recipe,26.15
2023-03-26,Superior Brown,36.06,R3,1.0,Only recipe,36.06
2023-03-27,Superior Brown,25.88,R3,1.0,Only recipe,25.88
2023-03-28,Superior Brown,30.67,R3,1.0,Only recipe,30.67
2023-03-29,Superior Brown,29.72,R3,1.0,Only recipe,29.72
2023-03-30,Superior Brown,29.22,R3,1.0,Only recipe,29.22
2023-03-31,Superior Brown,25.85,R3,1.0,Only recipe,25.85
2023-04-01,Superior Brown,20.86,R3,1.0,Only recipe,20.86
2023-04-02,Superior Brown,29.98,R3,1.0,Only recipe,29.98
2023-04-03,Superior Brown,31.01,R3,1.0,Only recipe,31.01
2023-04-04,Superior Brown,30.48,R3,1.0,Only recipe,30.48
2023-04-05,Superior Brown,30.0,R3,1.0,Only recipe,30.0
2023-04-06,Superior Brown,36.95,R3,1.0,Only recipe,36.95
2023-04-07,Superior Brown,28.75,R3,1.0,Only recipe,28.75
2023-04-08,Superior Brown,26.78,R3,1.0,Only recipe,26.78
2023-04-09,Superior Brown,34.6,R3,1.0,Only recipe,34.6
2023-04-10,Superior Brown,37.41,R3,1.0,Only recipe,37.41
2023-04-11,Superior Brown,28.82,R3,1.0,Only recipe,28.82
2023-04-12,Superior Brown,37.33,R3,1.0,Only recipe,37.33
2023-04-13,Superior Brown,28.67,R3,1.0,Only recipe,28.67
2023-04-14,Superior Brown,29.77,R3,1.0,Only recipe,29.77
2023-04-15,Superior Brown,25.76,R3,1.0,Only recipe,25.76
2023-04-16,Superior Brown,34.42,R3,1.0,Only recipe,34.42
2023-04-17,Superior Brown,26.61,R3,1.0,Only recipe,26.61
2023-04-18,Superior Brown,32.38,R3,1.0,Only recipe,32.38
2023-04-19,Superior Brown,29.48,R3,1.0,Only recipe,29.48
2023-04-20,Superior Brown,29.41,R3,1.0,Only recipe,29.41
2023-04-21,Superior Brown,26.47,R3,1.0,Only recipe,26.47
2023-04-22,Superior Brown,8.9,R3,1.0,Only recipe,8.9
2023-04-23,Superior Brown,13.96,R3,1.0,Only recipe,13.96
2023-04-24,Superior Brown,12.99,R3,1.0,Only recipe,12.99
2023-04-25,Superior Brown,11.63,R3,1.0,Only recipe,11.63
2023-04-26,Superior Brown,15.05,R3,1.0,Only recipe,15.05
2023-04-27,Superior Brown,12.01,R3,1.0,Only recipe,12.01
2023-04-28,Superior Brown,11.37,R3,1.0,Only recipe,11.37
2023-04-29,Superior Brown,10.05,R3,1.0,Only recipe,10.05
2023-04-30,Superior Brown,12.86,R3,1.0,Only recipe,12.86
2023-05-01,Superior Brown,12.81,R3,1.0,Only recipe,12.81
2023-05-02,Superior Brown,11.83,R3,1.0,Only recipe,11.83
2023-05-03,Superior Brown,11.56,R3,1.0,Only recipe,11.56
2023-05-04,Superior Brown,10.62,R3,1.0,Only recipe,10.62
2023-05-05,Superior Brown,9.83,R3,1.0,Only recipe,9.83
2023-05-06,Superior Brown,10.17,R3,1.0,Only recipe,10.17
2023-05-07,Superior Brown,12.29,R3,1.0,Only recipe,12.29
2023-05-08,Superior Brown,12.1,R3,1.0,Only recipe,12.1
2023-05-09,Superior Brown,13.73,R3,1.0,Only recipe,13.73
2023-05-10,Superior Brown,10.22,R3,1.0,Only recipe,10.22
2023-05-11,Superior Brown,12.7,R3,1.0,Only recipe,12.7
2023-05-12,Superior Brown,11.01,R3,1.0,Only recipe,11.01
2023-05-13,Superior Brown,8.42,R3,1.0,Only recipe,8.42
2023-05-14,Superior Brown,13.74,R3,1.0,Only recipe,13.74
2023-05-15,Superior Brown,13.24,R3,1.0,Only recipe,13.24
2023-05-16,Superior Brown,12.8,R3,1.0,Only recipe,12.8
2023-05-17,Superior Brown,13.93,R3,1.0,Only recipe,13.93
2023-05-18,Superior Brown,12.23,R3,1.0,Only recipe,12.23
2023-05-19,Superior Brown,12.1,R3,1.0,Only recipe,12.1
2023-05-20,Superior Brown,11.29,R3,1.0,Only recipe,11.29
2023-05-21,Superior Brown,12.24,R3,1.0,Only recipe,12.24
2023-05-22,Superior Brown,14.96,R3,1.0,Only recipe,14.96
2023-05-23,Superior Brown,13.2,R3,1.0,Only recipe,13.2
2023-05-24,Superior Brown,14.16,R3,1.0,Only recipe,14.16
2023-05-25,Superior Brown,11.28,R3,1.0,Only recipe,11.28
2023-05-26,Superior Brown,10.37,R3,1.0,Only recipe,10.37
2023-05-27,Superior Brown,9.98,R3,1.0,Only recipe,9.98
2023-05-28,Superior Brown,13.26,R3,1.0,Only recipe,13.26
2023-05-29,Superior Brown,12.48,R3,1.0,Only recipe,12.48
2023-05-30,Superior Brown,12.0,R3,1.0,Only recipe,12.0
2023-05-31,Superior Brown,12.23,R3,1.0,Only recipe,12.23
2023-06-01,Superior Brown,19.94,R3,1.0,Only recipe,19.94
2023-06-02,Superior Brown,19.85,R3,1.0,Only recipe,19.85
2023-06-03,Superior Brown,18.82,R3,1.0,Only recipe,18.82
2023-06-04,Superior Brown,17.0,R3,1.0,Only recipe,17.0
2023-06-05,Superior Brown,24.56,R3,1.0,Only recipe,24.56
2023-06-06,Superior Brown,22.35,R3,1.0,Only recipe,22.35
2023-06-07,Superior Brown,22.18,R3,1.0,Only recipe,22.18
2023-06-08,Superior Brown,20.81,R3,1.0,Only recipe,20.81
2023-06-09,Superior Brown,16.79,R3,1.0,Only recipe,16.79
2023-06-10,Superior Brown,18.77,R3,1.0,Only recipe,18.77
2023-06-11,Superior Brown,19.1,R3,1.0,Only recipe,19.1
2023-06-12,Superior Brown,26.52,R3,1.0,Only recipe,26.52
2023-06-13,Superior Brown,17.9,R3,1.0,Only recipe,17.9
2023-06-14,Superior Brown,22.42,R3,1.0,Only recipe,22.42
2023-06-15,Superior Brown,17.95,R3,1.0,Only recipe,17.95
2023-06-16,Superior Brown,18.03,R3,1.0,Only recipe,18.03
2023-06-17,Superior Brown,15.81,R3,1.0,Only recipe,15.81
2023-06-18,Superior Brown,19.38,R3,1.0,Only recipe,19.38
2023-06-19,Superior Brown,19.98,R3,1.0,Only recipe,19.98
2023-06-20,Superior Brown,17.89,R3,1.0,Only recipe,17.89
2023-06-21,Superior Brown,21.45,R3,1.0,Only recipe,21.45
2023-06-22,Superior Brown,23.54,R3,1.0,Only recipe,23.54
2023-06-23,Superior Brown,17.56,R3,1.0,Only recipe,17.56
2023-06-24,Superior Brown,19.15,R3,1.0,Only recipe,19.15
2023-06-25,Superior Brown,19.71,R3,1.0,Only recipe,19.71
2023-06-26,Superior Brown,22.55,R3,1.0,Only recipe,22.55
2023-06-27,Superior Brown,21.11,R3,1.0,Only recipe,21.11
2023-06-28,Superior Brown,19.69,R3,1.0,Only recipe,19.69
2023-06-29,Superior Brown,20.63,R3,1.0,Only recipe,20.63
2023-06-30,Superior Brown,19.29,R3,1.0,Only recipe,19.29
2023-07-01,Superior Brown,9.47,R3,1.0,Only recipe,9.47
2023-07-02,Superior Brown,11.27,R3,1.0,Only recipe,11.27
2023-07-03,Superior Brown,10.67,R3,1.0,Only recipe,10.67
2023-07-04,Superior Brown,8.99,R3,1.0,Only recipe,8.99
2023-07-05,Superior Brown,11.15,R3,1.0,Only recipe,11.15
2023-07-06,Superior Brown,11.14,R3,1.0,Only recipe,11.14
2023-07-07,Superior Brown,8.87,R3,1.0,Only recipe,8.87
2023-07-08,Superior Brown,8.47,R3,1.0,Only recipe,8.47
2023-07-09,Superior Brown,11.7,R3,1.0,Only recipe,11.7
2023-07-10,Superior Brown,10.9,R3,1.0,Only recipe,10.9
2023-07-11,Superior Brown,11.08,R3,1.0,Only recipe,11.08
2023-07-12,Superior Brown,10.36,R3,1.0,Only recipe,10.36
2023-07-13,Superior Brown,9.11,R3,1.0,Only recipe,9.11
2023-07-14,Superior Brown,9.81,R3,1.0,Only recipe,9.81
2023-07-15,Superior Brown,7.97,R3,1.0,Only recipe,7.97
2023-07-16,Superior Brown,10.38,R3,1.0,Only recipe,10.38
2023-07-17,Superior Brown,10.34,R3,1.0,Only recipe,10.34
2023-07-18,Superior Brown,10.88,R3,1.0,Only recipe,10.88
2023-07-19,Superior Brown,12.75,R3,1.0,Only recipe,12.75
2023-07-20,Superior Brown,10.79,R3,1.0,Only recipe,10.79
2023-07-21,Superior Brown,8.45,R3,1.0,Only recipe,8.45
2023-07-22,Superior Brown,7.44,R3,1.0,Only recipe,7.44
2023-07-23,Superior Brown,10.63,R3,1.0,Only recipe,10.63
2023-07-24,Superior Brown,9.73,R3,1.0,Only recipe,9.73
2023-07-25,Superior Brown,11.55,R3,1.0,Only recipe,11.55
2023-07-26,Superior Brown,9.72,R3,1.0,Only recipe,9.72
2023-07-27,Superior Brown,12.21,R3,1.0,Only recipe,12.21
2023-07-28,Superior Brown,9.88,R3,1.0,Only recipe,9.88
2023-07-29,Superior Brown,8.01,R3,1.0,Only recipe,8.01
2023-07-30,Superior Brown,9.8,R3,1.0,Only recipe,9.8
2023-07-31,Superior Brown,10.0,R3,1.0,Only recipe,10.0
2023-08-01,Superior Brown,9.77,R3,1.0,Only recipe,9.77
2023-08-02,Superior Brown,12.0,R3,1.0,Only recipe,12.0
2023-08-03,Superior Brown,11.08,R3,1.0,Only recipe,11.08
2023-08-04,Superior Brown,8.79,R3,1.0,Only recipe,8.79
2023-08-05,Superior Brown,9.51,R3,1.0,Only recipe,9.51
2023-08-06,Superior Brown,8.38,R3,1.0,Only recipe,8.38
2023-08-07,Superior Brown,10.37,R3,1.0,Only recipe,10.37
2023-08-08,Superior Brown,10.84,R3,1.0,Only recipe,10.84
2023-08-09,Superior Brown,10.48,R3,1.0,Only recipe,10.48
2023-08-10,Superior Brown,10.7,R3,1.0,Only recipe,10.7
2023-08-11,Superior Brown,7.53,R3,1.0,Only recipe,7.53
2023-08-12,Superior Brown,8.97,R3,1.0,Only recipe,8.97
2023-08-13,Superior Brown,9.61,R3,1.0,Only recipe,9.61
2023-08-14,Superior Brown,8.41,R3,1.0,Only recipe,8.41
2023-08-15,Superior Brown,10.04,R3,1.0,Only recipe,10.04
2023-08-16,Superior Brown,8.54,R3,1.0,Only recipe,8.54
2023-08-17,Superior Brown,9.37,R3,1.0,Only recipe,9.37
2023-08-18,Superior Brown,9.76,R3,1.0,Only recipe,9.76
2023-08-19,Superior Brown,7.84,R3,1.0,Only recipe,7.84
2023-08-20,Superior Brown,9.53,R3,1.0,Only recipe,9.53
2023-08-21,Superior Brown,10.33,R3,1.0,Only recipe,10.33
2023-08-22,Superior Brown,10.6,R3,1.0,Only recipe,10.6
2023-08-23,Superior Brown,8.42,R3,1.0,Only recipe,8.42
2023-08-24,Superior Brown,11.56,R3,1.0,Only recipe,11.56
2023-08-25,Superior Brown,7.87,R3,1.0,Only recipe,7.87
2023-08-26,Superior Brown,6.84,R3,1.0,Only recipe,6.84
2023-08-27,Superior Brown,10.59,R3,1.0,Only recipe,10.59
2023-08-28,Superior Brown,11.27,R3,1.0,Only recipe,11.27
2023-08-29,Superior Brown,9.33,R3,1.0,Only recipe,9.33
2023-08-30,Superior Brown,10.19,R3,1.0,Only recipe,10.19
2023-08-31,Superior Brown,9.76,R3,1.0,Only recipe,9.76
2023-09-01,Superior Brown,8.01,R3,1.0,Only recipe,8.01
2023-09-02,Superior Brown,8.09,R3,1.0,Only recipe,8.09
2023-09-03,Superior Brown,9.06,R3,1.0,Only recipe,9.06
2023-09-04,Superior Brown,9.33,R3,1.0,Only recipe,9.33
2023-09-05,Superior Brown,9.81,R3,1.0,Only recipe,9.81
2023-09-06,Superior Brown,11.03,R3,1.0,Only recipe,11.03
2023-09-07,Superior Brown,12.3,R3,1.0,Only recipe,12.3
2023-09-08,Superior Brown,8.47,R3,1.0,Only recipe,8.47
2023-09-09,Superior Brown,7.78,R3,1.0,Only recipe,7.78
2023-09-10,Superior Brown,9.49,R3,1.0,Only recipe,9.49
2023-09-11,Superior Brown,9.08,R3,1.0,Only recipe,9.08
2023-09-12,Superior Brown,8.7,R3,1.0,Only recipe,8.7
2023-09-13,Superior Brown,9.52,R3,1.0,Only recipe,9.52
2023-09-14,Superior Brown,10.13,R3,1.0,Only recipe,10.13
2023-09-15,Superior Brown,8.66,R3,1.0,Only recipe,8.66
2023-09-16,Superior Brown,8.73,R3,1.0,Only recipe,8.73
2023-09-17,Superior Brown,9.7,R3,1.0,Only recipe,9.7
2023-09-18,Superior Brown,9.46,R3,1.0,Only recipe,9.46
2023-09-19,Superior Brown,9.21,R3,1.0,Only recipe,9.21
2023-09-20,Superior Brown,8.43,R3,1.0,Only recipe,8.43
2023-09-21,Superior Brown,10.43,R3,1.0,Only recipe,10.43
2023-09-22,Superior Brown,8.12,R3,1.0,Only recipe,8.12
2023-09-23,Superior Brown,8.69,R3,1.0,Only recipe,8.69
2023-09-24,Superior Brown,10.8,R3,1.0,Only recipe,10.8
2023-09-25,Superior Brown,9.21,R3,1.0,Only recipe,9.21
2023-09-26,Superior Brown,8.78,R3,1.0,Only recipe,8.78
2023-09-27,Superior Brown,8.46,R3,1.0,Only recipe,8.46
2023-09-28,Superior Brown,10.89,R3,1.0,Only recipe,10.89
2023-09-29,Superior Brown,7.51,R3,1.0,Only recipe,7.51
2023-09-30,Superior Brown,7.75,R3,1.0,Only recipe,7.75
2023-10-01,Superior Brown,9.46,R3,1.0,Only recipe,9.46
2023-10-02,Superior Brown,11.11,R3,1.0,Only recipe,11.11
2023-10-03,Superior Brown,9.9,R3,1.0,Only recipe,9.9
2023-10-04,Superior Brown,10.48,R3,1.0,Only recipe,10.48
2023-10-05,Superior Brown,8.84,R3,1.0,Only recipe,8.84
2023-10-06,Superior Brown,8.52,R3,1.0,Only recipe,8.52
2023-10-07,Superior Brown,8.53,R3,1.0,Only recipe,8.53
2023-10-08,Superior Brown,9.1,R3,1.0,Only recipe,9.1
2023-10-09,Superior Brown,9.72,R3,1.0,Only recipe,9.72
2023-10-10,Superior Brown,9.99,R3,1.0,Only recipe,9.99
